45
55233 646
37945 -87025 -
59725 91271 +
14754 -87787 +
8314 -12210 +
36752 13576 +
4382 74566 +
38564 -54323 -
14402 -12206 +
71448 -16864 -
51101 11132 +
61210 61461 -
44957 -71433 +
58503 -70937 +
10640 -14082 -
49850 71893 +
38109 54891 -
52165 -64863 -
17844 22836 +
18916 -34311 +
18156 -45569 -
48986 -59009 +
9454 78556 -
35990 98807 -
66601 -88532 -
65825 92899 +
25859 -96221 +
30780 -54759 +
57889 88087 +
28271 -97689 +
53236 57925 +
56855 -14044 +
39525 83840 -
20231 -20933 +
58041 49373 -
57138 -76825 -
15208 -32830 +
3721 -11056 -
37703 -20940 +
53011 -86768 -
57567 -32746 -
64888 -18271 +
30921 67896 +
48716 9366 +
50240 -96350 +
3500 -97091 -
60656 92783 +
17215 22696 +
43943 -43832 +
59924 38791 +
68879 1387 -
8457 -46335 -
7534 13241 +
54893 82162 -
50516 43054 -
13391 -45665 -
30542 -69947 +
31778 -4930 +
17690 13004 +
23647 39365 -
43253 -57508 +
49865 -90420 -
3485 76482 +
34415 -62820 +
45998 4437 -
23449 -86421 -
4796 -36105 +
43598 -96388 +
31581 62548 +
39434 -98161 +
34940 -87661 +
69871 -53302 -
65376 4181 +
71207 14513 -
71757 -67177 -
61186 -74247 -
59906 -23764 +
56097 23507 +
850 -39869 -
36188 -45700 -
44842 -8112 +
2371 -91651 +
37588 -63859 -
54769 -66560 +
5616 14612 -
7948 78012 +
68099 -52080 +
32028 28468 -
65881 56864 -
39692 57163 -
53108 35299 +
29795 -98358 -
58601 -34463 -
42941 -75442 -
36081 -30853 -
27122 -11450 -
50641 43446 -
54378 -23433 +
35555 -27991 -
9789 -59405 +
53477 -92310 +
53380 19910 +
17579 -89734 -
53296 3227 +
3684 -98088 -
18268 -56214 -
2012 67621 -
11711 96048 -
32699 -14898 -
12508 -31843 -
53929 -84170 +
28463 6383 -
1136 -7049 -
35244 -38707 -
36384 -97403 -
71171 -30322 +
1267 60545 -
72128 -46337 -
49567 -40350 -
63626 -32004 +
9546 69542 +
33842 -19817 -
68897 36928 +
30264 40504 +
65852 7081 -
47896 -48786 +
10528 16713 -
43226 90515 -
72877 94642 +
28066 38032 +
10301 -6375 +
54328 -39192 +
27068 17362 -
25375 41590 -
60919 -61168 +
41034 921 -
27746 -98864 -
11330 -72423 -
49191 -3947 +
62834 90782 -
18073 62866 +
40115 30202 +
27260 -73606 +
28014 3309 -
42226 10604 -
23003 -69088 +
53890 -26717 -
36173 34796 +
55755 22122 -
43619 49259 -
9710 95186 +
25155 -82212 +
47883 -72721 +
65561 13752 -
61866 -59297 +
22528 26076 +
37914 -77497 +
7504 -11712 -
59730 -15605 -
52383 -24039 +
17716 -94391 +
31383 43071 +
32435 -38829 -
50593 -46163 +
11612 63363 +
53416 -85003 +
10174 73934 -
20770 535 -
71076 77008 +
47710 -88935 +
68905 10784 -
12405 64019 -
49507 75197 -
27684 -74085 +
48110 60794 -
15811 77620 +
39036 -79678 +
71553 -93743 +
1548 -9120 +
1719 -57659 -
41672 83702 -
45280 -47142 -
28041 -1079 +
18370 47190 -
43628 -11108 -
33038 82579 +
34950 16153 +
68269 -8688 -
68523 -30519 +
62870 96695 -
3991 -60877 +
21382 -26563 -
46513 -1691 +
42519 86972 +
68500 4677 +
35899 -44773 -
39137 25325 +
54135 -28778 +
31959 45527 -
35754 9989 +
7729 -61781 +
14096 -40815 -
31650 64910 -
63227 68106 +
17445 -67373 -
55415 66833 +
49926 -58032 -
32150 5451 +
9104 -61238 -
34631 85023 -
11994 -40070 +
68469 94824 +
19218 80572 -
60585 94049 +
63844 21243 +
30914 88955 -
52963 -78614 -
56768 -45488 -
14925 82351 -
62155 86460 -
23049 67440 +
17258 -64633 -
50024 43893 +
38201 -34450 +
28681 91269 +
57275 35768 +
20132 -34631 +
29465 -71173 -
22720 84042 -
15200 79393 +
6667 38039 -
43033 91381 +
3881 -26756 -
8199 49356 -
12115 2477 -
5461 78071 -
18624 -51446 -
10810 -59710 -
58879 -53855 +
58619 -52313 -
33010 72538 -
37815 45863 +
48856 -73501 -
49319 39758 -
54201 45917 +
28922 -10907 +
57984 -97091 -
29699 17444 -
15679 -81271 +
30194 -29593 +
41713 -23692 +
50378 98276 +
66221 -69276 -
19581 -60147 +
31473 -55352 +
15904 -40400 +
40538 -10633 -
19013 95012 +
36419 96626 -
15131 71268 -
21898 -45921 +
69044 -16976 -
5177 -68963 -
41342 36970 +
66497 -79958 -
19427 -61529 -
27806 -81325 -
24100 22770 -
46409 29438 -
10268 99356 -
4817 22537 -
8155 41380 -
4397 -29937 -
2172 39337 -
35703 29426 +
47412 69834 +
60598 16290 +
6573 30709 -
68918 24526 +
33495 -52909 +
36663 13995 -
53347 -55276 -
57914 -52549 -
28086 70602 -
47501 6197 +
40305 -24535 -
15843 -79964 +
29600 99015 +
30068 -66007 -
5601 55784 -
41143 48847 +
33127 -465 +
71689 20038 +
18834 54817 +
27244 -51263 -
33379 -82387 +
9581 53866 +
69925 78688 +
16446 -47643 -
28337 17761 -
48433 -86431 +
25223 -22908 -
15541 -59342 -
27425 75283 +
5494 -44337 -
33996 -97464 +
58814 -43464 -
15632 -52409 +
56344 -23091 +
7809 -13246 -
12976 3210 +
47113 4230 -
69947 52476 -
72174 75040 -
56403 91714 -
21940 -71481 -
31141 -17244 +
13658 -25464 +
37799 44831 -
53059 49027 -
15874 -19528 -
64044 -28932 -
19590 -92955 +
23084 -56461 +
21613 25319 +
39947 -50662 +
4048 -60387 +
13715 -89764 +
43143 71650 +
7895 -91152 -
31341 5604 -
51074 38033 +
18226 -9594 +
23341 -34636 +
62049 -75373 -
40831 15777 -
46058 -42678 +
57907 19415 -
29824 -92183 +
1756 -18425 +
50141 -56359 +
7285 2413 +
29146 -4268 +
24849 8216 +
24401 -30318 +
64691 32728 -
1384 -82784 +
40833 94716 -
20010 -84043 +
39715 -11865 -
54521 30272 +
57695 41439 -
21069 -61374 -
12542 -81616 -
71175 66783 -
23733 17204 -
59305 58771 -
38085 -51254 +
71506 -8089 -
67419 15302 +
9084 -59774 -
21530 -6967 -
30952 -64204 +
50139 -60558 +
46021 57170 -
16591 -54628 -
63666 -41070 +
24802 3986 -
15309 -16365 -
16163 -92109 -
70124 -77009 +
16407 74407 -
71568 692 -
12479 18237 -
27286 19413 +
4113 72528 +
54822 -45065 -
18596 -79046 -
46809 46965 -
56037 -84891 -
8868 63776 -
16071 -12524 +
64375 -59388 -
34855 73877 -
18354 47991 -
67306 -92982 +
8191 -73510 +
46375 -53545 +
56791 37134 +
681 59291 -
53112 61158 +
40767 -10760 +
49513 -96569 -
65370 -19894 -
33557 -36361 -
16659 -78249 -
47110 57748 +
1260 15367 +
10104 16504 -
61150 5988 -
48480 46015 +
69006 -2660 -
68451 -68279 +
45936 99766 -
52801 3876 +
5816 -81601 -
31877 -79587 -
10717 -72466 +
13721 -40789 -
23193 83040 -
64480 -33895 +
35777 -57904 +
57420 14797 +
36050 -43295 -
68847 56058 -
11920 -68383 -
57481 24544 +
68761 30719 +
29775 29148 -
65893 59204 +
15740 40353 +
13550 -12095 +
34714 -60565 +
35907 -19443 -
24155 55943 -
29915 -19607 -
72393 -13568 -
9214 7108 +
3748 -98170 -
68256 -43180 -
71902 -60660 +
24627 18066 -
12425 -67496 +
29244 33408 -
10683 98178 -
50836 15512 +
50926 90579 -
5671 10713 +
61351 40979 +
1532 68421 -
7730 39151 -
52708 -3697 -
12263 52855 +
48888 -78522 +
23350 -71298 +
52896 23390 +
16270 -8667 -
68349 -3140 -
65493 83259 +
22462 -47280 -
68300 16840 -
28015 -91195 +
31289 -37892 -
40521 4235 +
68970 -12932 +
58906 -21788 -
3060 81655 +
27582 -866 +
19964 -26319 +
25660 59367 -
63398 82186 -
57142 -59683 +
21843 -59876 +
51987 27084 -
42403 56681 +
11228 -6967 +
20032 -4174 +
38106 65710 +
20519 -96274 +
72383 -94191 -
23123 82837 +
42737 -57434 -
46713 -2460 -
18838 -10366 -
41896 -17212 -
14420 97880 -
10485 59078 +
16237 -89585 -
3331 -21519 +
23406 52145 -
36259 71312 -
19912 -71935 -
8111 10132 +
68509 74131 +
23263 28189 -
16798 -89428 +
16625 -72265 -
26217 -35690 -
30881 77296 +
41510 8291 +
45593 85565 -
33778 1123 -
53426 -90241 +
64753 -16572 -
17008 -72382 +
7788 -66007 -
5511 -45157 +
3052 35692 +
24397 -59413 -
7062 17432 -
19197 -2797 -
9398 -90193 +
59175 -14743 +
19764 -78431 -
41447 64112 +
58369 90100 +
58166 11474 +
56921 99370 -
70347 36986 +
1715 -92966 -
64316 -35161 +
7285 21012 -
26337 -1765 +
48755 5646 -
61314 24944 -
53635 18221 +
34845 2675 +
7124 21954 +
53041 88584 +
64059 92608 -
62882 40090 -
1000 54807 -
40035 -46469 -
68802 1220 +
65321 -41575 +
13824 26853 -
933 49956 +
17875 -15664 +
12202 -73322 -
42141 77556 -
62131 -54579 -
55039 61721 -
43124 -46581 -
72444 88500 +
10917 35134 +
47214 93249 +
21407 75465 +
36078 -44295 -
41391 39405 -
22409 83229 +
51310 54943 +
6729 -10320 +
24636 41887 -
44182 -36783 -
65248 31826 +
10937 -798 +
50466 14652 +
32001 311
5811 19772 -
30569 -21762 +
2698 5149 -
5159 -25150 -
18436 32341 -
23316 55925 +
17438 -30895 +
2668 71791 -
8870 9306 -
7341 -3949 -
842 -89398 +
15990 96458 +
7244 -97128 -
12400 78586 -
29593 -14812 -
4014 -1517 -
2971 7217 +
13770 -88199 -
9225 44901 -
15615 6882 -
14615 2751 -
6590 89715 +
17457 -71998 -
25146 -32060 +
16725 27054 +
20 -92742 +
3897 61427 +
22469 -31586 -
28614 19247 +
23508 -82217 +
27095 -37923 +
16950 85180 -
27809 45345 -
23690 20084 -
3322 59201 -
13815 -58491 +
15454 31571 +
24175 92994 -
19254 88152 +
7368 2005 -
2109 53700 -
2847 8063 -
13381 -28975 -
21959 -82985 -
14024 -59850 -
6779 -68252 +
1226 82310 +
25204 -82289 +
9092 -47749 +
10946 -7970 +
22366 -69125 +
12517 29180 +
26125 -241 +
31292 -704 +
30008 -10732 -
28907 -43742 -
14817 92851 -
21023 -96652 -
9240 4047 +
25662 82981 +
6104 76016 -
23741 -71885 +
10760 -53553 +
15980 -78434 -
3262 -88917 +
21231 -95402 +
10092 -78948 -
6586 -65777 -
14799 -95315 -
27928 95774 -
18805 41859 +
19296 -75233 +
1370 59196 +
4254 68591 -
12844 -79154 +
8123 51225 +
8562 -13115 -
31388 -29494 -
1162 56898 -
19845 -78337 -
13007 39948 +
3183 99618 +
13282 -16469 -
12205 -90798 -
17067 -50342 +
25661 26240 -
25068 67906 -
21868 23306 -
14339 -35150 +
5031 -8676 +
19276 93557 +
3918 59412 +
23852 -29054 +
7252 -22870 -
12067 64785 +
28414 -90097 +
25109 -172 -
9783 23970 +
18579 -40318 -
28120 -51025 +
27162 -22919 +
2854 -92933 +
11931 -2339 -
7118 44068 +
2502 -49490 -
27 -9330 +
22766 -20666 -
17925 98484 +
10313 -84747 +
24491 53288 -
26112 -79333 -
20196 -37849 -
3320 -15575 -
28370 21460 +
12624 94104 -
11139 -70865 -
23111 23686 -
19870 -49964 +
3784 5609 -
22228 -81868 -
26152 -96697 +
15139 48823 -
15311 56738 +
28186 -87970 -
17284 67923 +
26526 89325 -
29723 38419 +
9661 -32937 -
9272 -99693 -
2231 -81011 -
25303 -2903 -
14306 87871 +
10419 47825 +
11895 31283 -
1711 -92885 +
16931 44332 +
17925 13608 +
17806 41216 +
15373 -64117 -
1773 -19525 +
16549 -7500 -
21155 84441 +
5378 71894 +
26582 97091 +
9905 -3886 -
22116 -19992 +
26213 -56553 -
17935 21851 +
23973 -31833 -
31633 -6831 +
23589 25032 +
19058 48424 -
29659 -91446 -
28023 89509 -
21623 34430 -
9387 83792 +
16807 68150 +
18752 27902 +
30306 -4776 -
25148 -10578 +
25615 -28872 -
19752 -30067 -
22773 -71344 -
3856 52560 -
6913 25068 +
4381 -30565 -
27095 61808 -
25357 -12753 +
1591 31065 -
30790 33787 -
2534 -98836 -
13994 9593 -
27301 2042 +
23084 -74124 +
29239 49670 -
28993 -7439 +
14037 -13400 -
4237 70141 +
20168 61438 -
12112 -33237 +
19381 -58502 +
21371 -13197 +
3503 13696 -
23663 -79138 -
27533 35921 -
16548 -45671 +
25590 -81809 +
18911 25148 +
2428 61815 -
5874 53938 +
23805 -18790 +
7425 52376 +
2156 24782 -
15796 -43524 -
20665 -25309 +
30188 12361 -
5293 88053 +
1479 13292 +
3495 -4760 -
8842 -16090 -
7898 -62086 -
7527 -73076 +
2369 -78030 -
21994 -44985 -
22409 6485 -
15037 -50083 +
9777 -79745 +
15351 -39498 +
19562 -11630 -
31800 -80274 +
13993 -43374 +
11394 6738 +
7859 -46867 +
30924 83099 -
31213 -71492 +
10823 -54368 -
19428 81171 +
29858 13288 -
2173 -39989 -
31005 44429 +
27398 75838 +
21355 -87798 -
10288 -62602 +
6885 -46097 -
27279 34159 +
26069 -33885 +
1206 -74681 +
14600 79962 -
2179 47921 -
8190 66767 -
20443 89254 -
27369 -49435 +
24738 6902 -
25787 -80841 -
12175 96061 -
21754 60793 +
22256 85288 -
5834 20145 +
22982 24652 +
30611 -66672 +
27196 23538 -
5716 -91348 -
27029 50861 +
14805 45079 -
3718 93300 +
13590 48129 +
16690 -60086 +
31644 66671 -
12933 3288 -
22058 16987 +
17958 -46138 +
26389 -38144 -
27847 62957 -
948 8715 +
19231 91914 -
23560 -85730 -
11031 60613 -
1523 -96061 -
9044 -48027 -
27101 -42686 +
23200 8259 +
14153 20960 -
28184 -48493 +
17621 -28670 +
22593 67917 -
24120 -96293 -
22226 -82618 -
22247 -99920 -
28102 -9625 -
18707 -61157 +
2427 -33109 -
2425 35210 -
17177 -26256 -
2933 -87434 -
1852 30078 -
12161 48789 -
15423 21349 +
19988 -7549 -
10733 -34104 +
2591 16184 -
15600 26745 -
26050 -65066 +
30760 -67150 -
6763 -17080 -
12009 -99747 +
28085 -95608 -
2837 54584 +
9395 -92190 -
4884 59462 -
6568 -56143 -
24069 -51063 -
12777 14013 +
28922 1150 -
8922 7902 +
19019 -49668 -
9494 -53103 +
25121 -50424 +
1463 43288 -
19960 53490 -
10243 -15368 -
16422 21357 +
29215 84916 -
1027 67435 -
30736 -79915 -
25948 -58236 +
22525 -36194 -
23906 33309 -
1925 13912 +
21652 13353 -
22031 -30145 +
4985 -92881 +
39136 888
36453 94534 -
168 -65937 -
16469 -38289 -
24001 -87596 +
14691 99173 -
24254 -13206 +
8358 -70999 -
23592 -36368 +
20131 79865 -
26896 77971 +
11424 -29579 -
23729 39796 +
11388 87633 +
5854 76026 +
34120 98825 +
15974 -237 +
35752 88610 +
2849 -3194 -
15516 -52587 +
34080 -74866 -
10683 -68212 -
33367 62287 +
19434 70353 +
15617 -93837 -
5524 54568 -
13097 -12386 -
8566 -81244 +
34923 -93978 -
26082 -46636 -
15299 60199 +
5500 -5479 -
19902 -43420 +
36954 99179 -
7023 56463 -
7965 -96977 -
38753 49408 -
9296 31201 +
24864 70273 +
15994 -33890 -
31005 -55001 +
14107 42891 +
20296 1674 +
15019 -93842 +
16527 38083 +
24363 -7649 -
18786 19387 +
20053 -70665 -
26551 -21819 +
3221 81833 +
28672 4375 -
16671 -2559 -
5003 -5528 -
16573 9251 +
35831 -82634 -
1443 96868 -
14194 -97759 +
38167 -7486 -
1059 85016 -
32624 -49520 +
9207 -71614 +
23985 18052 -
18521 -78426 -
13497 -95065 -
13601 95133 +
14866 -40068 -
28990 -36444 +
7104 55004 -
26009 -39938 -
38787 -8946 +
16073 97799 -
19536 -81045 -
3533 6588 +
36124 -52611 +
27401 -19793 +
32042 -95693 +
26952 -33724 -
9324 37772 +
16664 82929 -
38204 -93177 -
36341 29281 +
18081 23646 -
28221 91828 +
3298 6951 -
8735 40506 -
19932 -54617 -
30604 -88440 -
29186 72594 -
32797 55200 +
18997 -46487 +
16192 66559 -
17149 30449 -
36965 -93911 +
27192 8537 -
32429 -58260 +
19555 -79497 +
38550 -46499 -
31871 -34641 -
23764 60647 -
5311 -53994 -
29783 69450 -
13489 -90988 +
20996 4196 +
23510 -49919 +
1460 96203 +
26218 -46165 -
17709 -68381 -
1112 86282 +
33405 -98989 +
28658 35656 -
22893 -48526 -
14102 -80964 -
11915 -89497 +
25481 -71756 +
9745 -68313 +
12702 -1594 +
11022 84011 -
9683 -15569 -
3030 -99953 -
1237 39288 +
38945 -77941 -
25559 30477 +
29761 -64606 +
14868 -97252 -
16979 -44574 +
19184 -66984 -
12520 -37934 +
33123 75978 -
27127 -48955 +
24139 -64787 -
34926 78492 +
11968 -57377 -
7985 84442 -
6534 -24578 +
36595 43695 -
12441 -87126 +
17990 -90190 +
19810 74422 +
12986 54810 -
17837 87573 +
2675 -59842 +
23021 -64140 +
33657 63205 +
20851 -10886 +
31380 93570 -
34627 -43209 +
1807 -35690 +
24454 -46458 +
23091 -76142 +
27103 76867 +
8289 -18737 -
33278 17470 +
30339 -31610 +
38850 -62829 -
24118 -5821 -
9303 50297 -
36397 47412 +
19107 -50778 +
29465 51444 +
6666 12987 +
37183 82488 -
23850 -98382 -
25698 58701 -
29051 -65382 +
10952 59633 -
14781 53373 +
25171 -96487 +
15086 58465 +
9585 96860 +
20440 -7921 -
19711 14817 -
12589 -44544 +
2092 62996 -
19441 92613 -
36371 -65245 +
15563 70846 +
14619 80045 -
26460 94666 -
23652 -18878 -
19499 -59557 -
26188 35270 +
39038 -31063 +
27491 -17079 -
10140 -90265 -
35246 -66908 +
8026 56001 +
36950 76289 +
4838 75414 +
13495 94662 -
9781 27404 +
15771 65730 -
2966 -13353 +
11207 7220 -
7231 10696 +
14652 71366 +
2310 89462 -
36322 -39657 +
20758 -84533 +
2665 79585 +
32514 -54899 -
38251 71183 -
21445 -18452 -
12796 4380 -
8358 73952 -
31998 -74499 -
26357 28160 -
7362 -48044 +
32015 28096 +
6923 85219 -
21188 86729 +
5074 -79894 -
8288 87966 -
14141 -84246 +
10176 -38152 +
27954 -96001 +
12873 1031 -
36091 87257 -
28910 -8853 -
4930 24169 +
19169 95982 +
11644 -21724 -
9520 31523 -
35626 -19016 -
19617 -40935 +
18875 68491 +
15004 -69053 +
18338 -39523 -
1418 45150 +
32447 7981 +
10880 -7175 -
7639 53772 -
19568 46531 -
31971 50894 -
3915 32000 +
20368 24732 -
4208 11532 +
5218 9545 +
35716 -45298 +
14588 -12609 +
1966 -15268 -
12963 38123 -
38485 76395 +
11977 -41923 +
18423 -45394 +
33107 60184 -
24263 69755 -
38109 79539 +
37307 46616 +
15648 50545 -
32090 22939 +
29902 73177 -
30306 -8632 +
3919 36293 -
25902 36164 -
4734 -35207 +
33053 -82966 -
23483 -18538 -
15635 12704 -
247 -10821 +
38569 -88544 -
32461 80931 +
39131 -12900 +
13951 41299 +
16800 -80815 +
9037 12023 -
23295 -82366 -
7242 78626 +
23113 37494 -
19206 -28257 +
19879 30344 +
8573 3305 -
10883 78483 -
30746 20038 +
32578 -74389 +
3035 -62930 +
8553 -15814 -
20671 43372 +
30788 41535 +
36303 -97257 +
19346 -43463 -
31363 23634 +
37514 67449 -
36593 -41786 -
13895 -22513 +
4109 -82850 -
1629 -84300 +
228 16249 +
33023 -46462 -
23044 -82892 +
10332 -4146 -
13429 -47963 -
30745 51587 +
23380 -55143 -
19169 -39310 -
5247 77414 -
25941 -85498 -
38726 89487 -
19454 -18578 +
26184 5084 -
11807 -22283 -
14158 -88570 -
37288 58373 +
15880 -59217 +
27589 85327 +
6297 -37038 +
7270 -61518 +
31949 -38235 +
14978 -30635 +
16851 30566 -
32739 41609 +
3408 -66378 -
36549 -8294 +
10322 34915 +
16771 -3718 +
30583 -98633 -
5787 69290 -
5445 -17600 +
28012 -547 -
31092 24756 +
38636 39850 +
16382 43541 -
23235 71236 +
8742 -81710 +
28343 94168 +
36708 69345 +
31448 24116 -
29444 -46908 +
31884 79651 +
20942 -95752 +
28030 -9312 +
940 -26921 -
21876 -72402 +
23798 30371 +
36548 -67975 +
6551 17665 +
22880 8308 -
6478 -22424 +
8372 -16990 +
13479 75210 +
37462 -49397 +
25886 41790 -
22097 -28915 -
27247 45991 +
18261 62784 -
13210 89012 +
11787 4926 -
12670 25519 +
3198 37972 -
37011 20020 -
37390 -4210 +
9550 -62753 +
21020 -58484 -
27599 -56485 +
6697 -73076 +
27224 -40670 -
15347 -15999 -
26375 54403 +
10264 -25294 +
23706 55547 +
6857 -13085 +
37949 7260 -
30158 -18308 -
14232 -99928 +
23157 -79071 +
16491 -34966 +
32541 -53201 +
10891 27709 +
36917 -23084 +
3792 -8907 -
20152 62600 -
9500 -94176 -
18914 -63759 -
30873 -58974 -
32096 -76535 -
476 36273 -
2199 91335 +
22648 47383 -
34086 21087 +
30474 -81735 +
17632 37677 -
33322 -36596 -
27056 79125 -
16287 -85245 -
31660 25362 -
23614 78722 -
26376 -94490 +
17269 -1858 -
5092 -23917 +
29447 -9771 -
14387 -5610 -
16414 -99378 +
14387 62635 +
963 19793 +
37789 27886 +
23761 66019 +
12460 -14122 -
37390 99453 +
33150 -80620 +
3333 -74648 -
25172 -70105 +
21547 -63119 +
28738 39293 +
20429 -16757 +
1594 60573 +
3032 -92840 +
30188 29618 +
19333 37767 -
11407 -34935 +
5199 18856 -
6804 -63831 -
11766 42791 -
5392 -7795 +
6291 30001 +
9577 51777 +
20334 11957 -
15887 61867 -
9199 -34896 +
10082 -83099 -
8202 -25686 +
2811 85558 -
19904 -73188 +
19802 55296 +
33450 96516 +
20935 -53696 +
32010 30740 -
29987 -95890 -
10294 -6434 +
8214 74571 -
8625 -12492 +
27196 6650 -
20029 -10974 -
36441 16771 +
8214 35052 +
2025 27091 -
24607 -29197 -
6549 83338 +
10634 71925 -
10254 15369 +
37117 29138 +
7729 49993 +
29196 -16105 -
4322 -37022 +
34867 -36178 -
2147 -46409 +
9715 35120 -
34744 -5142 -
13597 50711 -
15197 -75395 +
17737 91514 -
8673 -5793 +
28721 -69242 +
19508 41316 -
24416 34092 +
5636 -5799 +
10859 -423 -
14774 40750 +
12255 99982 +
33888 37552 -
10762 -96703 -
12017 96406 -
7994 13615 +
21956 27941 -
22024 -73268 -
28884 -99171 +
6096 51729 +
3905 -60014 +
22061 -56960 +
27009 86412 -
29821 26200 +
27069 -86269 -
34848 -82991 +
29151 -5147 -
29558 -1920 +
36807 62172 -
6327 -13861 -
26740 -3220 -
34576 20121 -
10952 -89118 +
19266 70153 -
35391 -94221 -
22941 -65187 +
24669 5227 +
9125 -51069 -
32948 22697 -
730 -17999 +
1839 -88897 -
34377 -66773 -
490 -96785 -
4542 -25529 +
19568 -73231 +
33220 7670 +
6970 69346 +
27134 -89693 -
14755 92492 -
2909 -75736 -
14909 73146 -
12560 84411 +
14779 75612 +
35441 61231 -
33891 25078 -
7089 -28580 +
37594 -23403 -
18631 -14897 -
8512 -38026 -
35238 -60216 -
17805 20016 +
23467 -69774 -
28640 33409 +
10059 32210 +
4309 -8681 -
19953 -7285 +
32829 -10364 +
35190 89628 +
19606 -9375 +
13365 1644 +
6998 10910 -
28523 86225 -
36745 -71954 -
33894 77178 +
13116 -93876 -
31534 -36108 -
13615 -57488 +
22755 88549 -
21393 34696 -
19021 12508 +
2526 -47804 +
16680 -49387 +
3652 -8240 -
31435 -16791 -
36193 75378 -
18827 -68760 +
4135 -88783 -
5688 90000 -
29006 83928 +
35525 -34648 +
31763 80088 +
23748 -47037 +
7992 -17378 +
3121 50602 +
37410 77122 +
28697 -81812 +
34324 28205 +
13505 -42501 +
35589 78 -
23513 -62915 -
2259 -97130 -
27519 -94287 +
5923 -53914 +
36582 -95921 -
5792 12955 -
23468 -61172 +
10282 60763 +
11960 23647 +
14278 -32253 +
26096 -96900 +
333 56542 +
9580 -39453 -
19198 -89764 +
10983 -60507 -
15330 -70275 +
22208 -13688 -
13061 65736 -
22144 -84602 +
16586 79082 -
14706 66823 +
30656 68478 -
23958 -48865 -
32903 -81946 +
12489 75234 -
26110 22310 -
16264 -27849 -
24806 -16916 -
865 -62614 +
34318 -67346 -
10780 -48419 +
32997 63019 -
16997 -88136 +
20574 -91874 -
32240 -80111 +
17946 -50038 +
32329 -2681 +
37550 11913 +
31289 -64078 +
36594 -17205 -
19581 -41124 +
22880 -1017 -
23155 -93552 -
398 -27233 +
33255 -83950 -
8200 -69350 -
17790 -96756 +
8219 4760 +
8821 -35488 -
29558 -65939 +
24298 26365 -
16681 -48065 -
8704 -4906 +
11171 -54387 +
22841 38506 +
311 55358 -
18502 -81496 -
27343 -79725 -
22922 31998 +
18264 37732 -
7249 15425 +
11595 36256 -
2262 89788 +
21542 28637 -
19306 -62847 -
9534 40220 +
32757 10972 +
4476 -72049 +
27557 -636 +
3070 -30218 +
10265 -94040 -
33125 81555 -
17063 4024 -
34926 -43074 -
32397 -50521 +
33090 -96016 -
28107 -65592 -
12364 -87598 +
31244 -47382 +
31626 -43828 +
32403 88303 -
10097 44183 -
37057 -63988 +
34986 -88058 +
29159 -3757 +
11564 76241 -
26718 59620 +
12364 -18595 +
3290 -53823 +
11625 -2421 -
28624 96960 +
38503 10076 -
27266 35134 +
28232 2304 +
33226 -88383 +
6087 15700 -
11190 80464 -
2677 63965 -
4775 22303 -
7476 80852 -
19628 -95664 -
19572 -82285 +
8909 72618 -
16860 -80320 +
7818 8139 +
5046 -88510 +
30432 -66635 -
14210 -8612 +
6857 -45216 -
29453 -26136 +
13416 -88677 -
7957 94677 +
28311 -75511 -
8075 -11465 +
31266 -45745 -
34849 52655 +
6127 71028 +
38024 25940 -
38154 -25495 +
33517 23512 +
12700 -53065 -
3327 -20728 -
16558 -81544 +
30360 -36094 -
5502 -21346 -
4265 -80889 +
28765 64346 +
33124 -26921 -
13973 19048 +
30994 58387 -
21642 77477 +
8832 -15998 -
11926 -53113 -
25619 84976 -
8247 -91842 +
31681 -84298 -
18490 82802 +
13696 -8882 -
16984 43773 +
14944 68538 +
9011 -28682 -
6361 59208 -
27598 3994 +
11793 -65394 +
7212 -43610 -
13891 33772 -
1552 13216 +
31367 -83213 -
6326 91584 +
18682 -16333 -
552 63895 -
9004 94042 +
8695 94450 -
24453 74157 -
11257 -32061 +
35490 40044 +
24550 -53640 +
22814 -4800 +
18132 -52034 +
28957 43004 -
804 -76932 +
32233 90676 -
1021 45979 -
13198 -84140 -
4038 -46806 -
3830 -34028 +
25672 -34478 +
9556 70122 -
492 -51810 +
33228 -72700 +
2110 -21851 +
24582 8310 +
36900 -78898 +
19597 -82568 +
19343 -52997 -
21585 58975 -
10626 1131 -
1354 -62987 -
18307 -74657 +
20965 83165 -
38355 77995 +
15949 82094 +
8389 89228 -
35522 -36793 +
22491 34181 +
26435 58739 -
10845 18206 -
1831 23919 -
16011 -34643 -
18337 -89799 -
9342 29365 +
6344 31636 -
36744 -51515 +
38368 6232 +
2985 44902 +
18533 80500 +
22685 -73111 +
34409 54213 +
38716 5699 +
9745 -30045 +
12872 96218 +
10948 8612 +
36941 -77723 +
37906 -23250 -
21889 -16912 +
15504 62832 +
14189 -98614 -
17445 66793 +
30197 -68827 +
1551 -97293 -
13450 45632 -
2498 47736 +
27431 83074 +
10066 -9735 +
22002 45910 +
1774 87492 -
26254 21054 +
21679 69608 -
30839 28708 -
31765 13633 -
14062 7270 +
9115 -82920 -
36788 -8151 +
26732 -39531 -
9875 -13328 -
1841 60033 -
30396 98997 +
5040 -61950 -
16252 -30009 +
35898 -74486 -
16001 -47742 +
13868 -69128 -
32714 -18389 +
16390 23558 -
16279 -30704 -
21560 19717 -
335 -67863 -
21137 -33221 -
8656 -77452 -
19102 -28809 +
14667 -47535 +
35762 74208 -
38823 -89943 +
