47
501 15
40099 -64234 -
66717 -98180 +
9392 -40459 -
54057 -49393 +
67739 16572 +
59266 20094 -
17581 93624 -
42530 22328 +
41262 6083 +
7286 -10624 -
24954 43589 +
50068 -19832 -
2689 -43299 -
3223 -76664 +
50570 74694 +
69105 -91122 -
35040 6088 +
14389 -20324 -
1768 36589 -
18250 5684 -
25071 -52676 -
20366 -14008 +
64958 -64272 +
31474 74601 +
65994 88459 +
59835 -51135 +
8308 49294 -
58756 -74390 +
26292 -27350 -
64068 36289 -
44898 -70078 +
47657 -73083 +
581 80526 -
73367 82233 +
47961 49924 +
10565 -29441 +
55777 69119 +
30125 -38722 +
19825 74935 -
36437 6543 -
21649 -20895 -
17197 27425 -
48618 -8119 +
7327 -43833 -
40620 75611 +
45197 -27625 +
17399 4008 -
12196 76422 -
33848 70200 -
3704 -92842 -
68190 55572 -
67306 -78895 -
484 81501 -
17547 25354 +
7342 70941 -
21391 69969 -
67277 -24394 -
73196 -37082 +
19651 -9725 +
14251 97695 +
74737 -96426 +
52924 -36420 -
32969 -27412 -
9081 -11608 +
8155 8664 +
59059 6009 -
31892 -15093 -
1687 -7954 -
12623 94701 +
43195 -63553 -
8158 -82234 -
5460 58281 -
36270 -6777 -
44690 -89031 -
66625 -45785 -
68172 -83597 +
5012 -60353 +
47104 12588 +
53452 -33287 +
52768 -85637 +
66526 97433 +
1029 69812 -
18918 -38017 -
36624 -46084 -
63978 37899 +
38045 1041 +
45440 99139 +
9487 18623 -
13778 71159 +
1826 -77746 +
17899 -97355 -
28264 36492 -
19542 -30722 +
45466 -58449 -
15519 87000 +
64888 -37000 -
52485 3671 +
7108 -17609 -
57411 -25906 +
27052 61453 +
9497 18584 +
691 -55755 +
10517 -29457 -
66328 20217 +
5896 -90134 +
4366 -23099 +
37490 -18210 -
30067 -70249 -
45595 -32109 -
49557 -3197 +
15396 13037 -
72126 -85026 +
59458 -44152 -
20151 -36703 -
32105 14613 -
36078 96203 +
10263 71261 -
1401 32192 -
15236 -32257 -
24677 42528 -
24883 -98569 -
3779 13149 +
69861 -57740 -
51789 24700 +
45260 -65673 -
33427 69223 +
48260 49846 -
47612 -46374 +
58613 -68271 +
21238 52263 -
54302 91829 -
60541 -96112 +
24282 -22748 -
19264 20700 -
66243 -91564 -
4154 -45154 -
13718 -99974 -
27030 55253 +
64402 -28543 +
7858 -91800 +
8895 88484 -
58894 -65063 -
23403 -74143 +
58137 -33907 +
24586 -41925 -
28078 -2186 +
6293 54207 -
7776 86858 -
40118 97291 +
23964 -48385 -
50413 98911 -
23033 -54276 +
3831 -25722 +
18257 35936 -
28691 -43528 -
16884 -43386 -
67308 20662 -
46902 -42376 -
43442 50258 +
42738 -49253 -
52745 6449 +
15594 98187 +
32698 21010 -
69377 9918 +
44736 83690 -
32236 65077 +
37428 -88671 +
8316 -77615 -
32655 -52446 +
19767 66399 +
63782 -18828 -
3193 83554 -
26336 -16959 -
6942 -5247 -
72802 65351 -
48608 -48389 -
30749 -20935 +
2125 66668 +
15299 57940 +
139 90916 +
55403 -3482 -
71728 -92206 -
47309 -62770 +
36462 26858 -
5605 -87041 +
52841 -56404 -
10327 -28468 +
10173 24752 -
73068 66591 +
25718 -78225 +
27568 41355 -
13440 32689 -
22198 -36762 +
29712 -22191 -
32256 -30064 +
24963 -59842 -
58386 48038 -
8252 78104 +
35865 -8150 +
3751 -11750 +
5757 53131 -
8983 -13004 +
55240 2724 +
37700 56908 -
19860 19665 -
43885 -27125 -
4984 48843 -
56977 1587 -
71290 71192 +
3936 92954 -
42217 -53058 -
16572 20994 +
54153 76018 -
17805 47037 -
41832 -46204 +
74790 76086 +
51233 3787 -
48903 -94812 +
9405 -2231 -
69123 -23811 +
63249 -20879 -
35584 1351 -
39019 32388 -
53160 28917 -
19378 -88113 -
25219 18359 -
46439 -83631 +
27694 -84 +
71588 -15724 +
63715 8782 -
64812 91227 +
74240 56643 -
34297 -49859 -
30476 -69105 -
3355 78630 +
20652 -54281 +
72035 -85705 -
14897 -9748 +
16822 14380 +
4870 8326 +
19170 -98159 -
60716 -74737 -
6474 -79189 +
61187 -48185 -
25346 22791 -
23094 -62629 -
11180 -19196 -
55461 -41815 +
40105 89829 -
26675 82108 +
62799 86945 -
7202 -32688 -
69109 41452 -
47031 26793 -
31563 46148 -
26176 33727 +
36288 28645 +
64981 -39055 -
74686 67662 +
72651 -35136 +
60109 -41466 +
66604 33545 +
39183 -63872 -
16369 18354 +
75209 -54935 +
20043 7291 -
23092 94720 -
3686 99325 +
62572 -86933 -
18155 27760 +
73451 -789 +
24762 -58297 -
27543 -15949 -
13158 60766 +
23622 -41148 +
72193 -36270 -
38604 -64759 -
64617 13962 -
40217 25522 +
7734 -21766 -
37272 -6935 +
47602 -14903 +
10099 -4271 +
68569 83884 +
52925 71384 +
51615 -16033 -
31160 69246 +
45743 -72929 +
73514 12161 -
42287 -38211 +
8914 6588 +
35802 6744 +
40296 -30442 +
60420 -74786 -
61387 26108 +
4484 24905 -
22842 -66860 -
39252 88045 +
47809 -72448 -
6300 -71913 -
65900 -93990 -
75340 -30687 +
19054 -21769 -
62204 -76853 -
38399 11937 -
48422 -93420 -
2495 4391 +
46954 72522 +
41812 47214 +
45667 -48053 -
72517 6501 -
7394 64 +
62092 -81602 +
31515 40381 +
18919 99356 -
68538 91355 +
71171 -17177 -
23678 98067 -
40278 91116 +
29432 -41611 +
37922 72659 +
35067 90324 -
6695 79704 +
12639 59896 +
43500 616
18100 49709 -
4457 14604 +
36634 -14490 -
17320 84655 +
40546 25156 +
36561 -45260 -
36128 63491 +
31962 60982 -
10971 -17040 +
33049 -98404 +
7361 -37667 +
12063 97547 +
16081 -4194 -
6307 83163 +
15603 18669 +
6121 90038 -
8144 -11532 -
27156 85954 +
7270 -74597 -
11041 -92244 -
492 51276 -
9140 -57447 -
25892 93377 -
17487 -90856 +
27459 82237 +
13909 -65612 +
22690 -94016 -
25775 7873 +
12491 55730 -
6808 38780 +
35987 22671 +
43206 -7714 -
34148 57029 -
685 -53650 +
38496 16919 -
2257 -45104 -
24025 -25857 -
27 34668 -
19839 -18695 +
29188 21169 -
36146 -36673 -
36081 -13761 +
24903 -15189 -
14290 -36752 -
37323 -9815 -
22275 -51967 -
11163 58764 +
11274 -57053 +
21325 -24434 +
22324 50828 -
26621 86820 +
26196 80832 -
3791 -96959 -
39263 -83302 +
41688 -66068 -
34554 -92066 +
6876 -6880 -
38866 63483 +
12579 47532 -
6961 -67089 -
12132 52990 +
20716 61759 +
36901 20604 +
38713 -14979 +
3994 19350 -
30998 -90311 -
37577 68571 +
18610 -51924 +
13385 39864 +
14626 5024 -
38148 -79123 -
40861 -22102 +
8489 49614 -
13268 -90775 +
42538 -92643 -
15734 35839 -
14242 -75003 -
828 3542 +
26265 -64106 -
34691 -39922 -
392 -32856 +
25973 30449 +
2589 -75421 +
3840 -87849 +
29565 -82141 +
30396 -17803 -
29761 69861 +
24659 -55296 +
23705 -26312 -
1300 88210 +
8606 -33509 -
16840 99793 -
20412 40180 +
29327 -31205 -
40748 97304 -
4849 77525 +
39910 -73851 -
18680 -92125 +
16588 -82536 +
31359 -15069 -
23694 -78379 -
6093 -27808 -
42234 17329 -
11831 -56007 +
31815 -29040 -
14385 -4872 +
37498 -70373 +
2173 63209 -
5635 10649 -
32462 14276 +
29628 49701 -
28463 88074 +
19082 22287 -
1552 56015 +
11831 97144 -
2717 16646 +
14330 41742 +
1649 61397 +
3163 15845 -
13916 -88717 -
6464 -84740 -
2383 -25195 +
36938 70828 -
11186 3551 -
42471 -41317 +
25136 24923 +
42865 68955 +
31154 94013 +
32443 -2847 -
38740 28888 -
39653 -82729 +
7766 12271 -
24673 -31206 -
23019 -35951 +
7577 -95535 -
43343 22838 -
43479 66968 +
22862 -56934 -
17515 -86928 -
26494 17446 -
21325 -91643 -
4012 33931 +
12692 -82376 -
24807 -81117 -
39925 78506 +
18696 34120 -
1342 91102 -
40971 71725 +
22418 -22425 -
35021 85376 -
33694 15331 +
13662 -34870 +
4451 -71068 +
22522 70355 -
24573 -16894 +
18373 -56281 +
12515 -37591 -
20963 -8023 +
27174 7939 -
24878 -91247 +
11068 94083 -
23915 -99927 -
3472 -13133 +
41744 -91688 +
15744 52235 -
14127 -79088 -
38228 77444 +
43361 11069 +
2814 -27360 -
32602 -73033 +
31747 -54610 +
11955 -85799 -
26915 -42060 -
27758 34706 +
17973 74726 +
29541 -34673 +
41078 94560 -
41733 -34540 -
17842 -67736 -
22183 60802 +
41665 -64994 +
14693 27775 +
16216 -41361 -
9301 -94959 -
21237 -39478 +
1249 28366 -
22408 -37053 -
1517 -50833 +
31181 1333 -
32698 -39985 -
14012 793 +
4953 -12818 +
4742 -52630 +
6496 50909 -
34695 -65200 +
40025 -31742 +
4694 77788 +
1411 -94985 -
28833 -19726 -
12120 -94611 +
4007 -45415 -
9624 -31282 -
23884 -66595 -
15451 -28128 +
19008 -7841 -
23628 73224 +
43058 -53113 +
31344 89592 -
41007 -21435 +
43029 15355 +
42338 68777 -
32953 -69661 +
42238 -14033 -
22352 -79193 -
2354 -79334 +
4892 -38775 +
5822 -660 -
992 -46906 -
4674 91264 +
23825 56618 -
10648 -37286 +
27254 81243 +
22735 96047 +
33692 87794 +
30378 65558 +
7721 66105 -
2681 -64285 +
20599 80584 +
2933 -36942 -
636 19422 -
9452 21245 +
24286 106 +
182 13396 -
27923 -62745 +
21512 63915 +
34349 -99403 +
3963 -94666 +
19017 30497 -
13578 -85714 -
32777 98734 +
9333 56599 +
20236 -40314 -
24912 9621 -
10595 93105 -
15426 -44819 +
17302 -25580 +
36957 44139 -
22258 -98864 +
17756 -76828 +
1555 -35755 +
27914 -91089 -
22157 -29207 -
36653 -41551 -
3917 26451 -
38259 28156 +
29476 -12634 -
18958 7741 -
32007 95169 -
19453 37262 +
17680 -88222 -
23259 51090 -
31428 61199 +
35828 -44931 -
27518 37467 +
17766 63164 +
40934 86760 -
28936 34478 +
38197 83054 +
24914 81698 +
30663 -73318 +
39127 -46121 -
6586 -16782 -
36955 -168 -
7018 -77575 +
6364 41880 +
24118 -42955 +
41238 -26419 +
37518 78209 -
18300 -52199 -
39819 -45091 -
25617 52847 +
17531 50366 +
37011 92027 +
38690 -27375 -
15801 99602 -
27774 -16141 +
9523 -56124 +
2804 -31323 -
18319 94424 +
27590 -45608 -
1395 -65672 -
30130 30007 +
4775 -64312 -
26796 8225 -
7055 -30846 -
22211 13492 -
43231 -5751 -
29160 -76661 -
29506 -58191 +
38854 -64101 +
37661 -49032 +
21738 78721 +
8908 49100 -
14234 51463 -
40603 87962 -
693 -31690 -
20830 -78600 +
31150 36683 +
36296 -91934 -
6909 77535 +
25059 25699 +
43293 94421 -
33070 24923 +
39959 62505 -
20478 76365 +
14342 68546 +
38762 -18361 -
37244 88284 +
11388 -30201 -
36828 82956 -
11139 -45884 +
11881 -8757 -
22674 -32185 -
25722 -42895 +
20728 60112 -
41223 -77205 +
2398 29861 -
28549 -440 +
27225 63382 -
23513 -18932 +
39639 83796 -
644 -77799 -
15467 -66342 +
42215 62604 +
16143 59491 +
30490 21144 -
36450 -33710 +
9901 91660 -
12909 46397 -
33015 82889 -
23612 -61722 -
11299 -24977 +
318 -17912 -
30196 4190 -
38227 58773 -
5560 587 +
29906 -44134 +
25502 -58401 +
27111 -66443 +
7924 -42467 +
39091 -53430 -
906 7096 -
6707 -57108 -
5795 -73083 -
198 -71063 +
14441 -56337 +
8648 -24812 -
42564 -51928 -
10780 23235 +
4485 42983 -
22849 24978 +
2443 30759 -
15644 9749 +
42819 40469 +
28419 78292 -
20975 97832 +
10452 74891 +
1554 -70355 +
22119 -33437 +
3268 -25819 +
6335 -77651 -
11096 61592 +
32116 -25825 -
42108 76765 +
24379 6769 +
12579 -21335 +
29187 37576 +
6487 -19816 -
34072 55903 +
14161 -34621 +
21489 -58060 -
39860 94167 -
12267 15723 -
6030 87682 +
25698 3647 +
20450 -65178 +
1764 85495 -
13115 -56905 -
4641 8609 -
22267 71182 +
14875 -88854 +
16437 -25972 -
30358 -18963 -
11975 -53548 +
10540 54149 -
7346 64760 -
16604 39299 -
2472 78159 -
4664 43020 -
30143 -2098 -
10417 97208 +
8023 -84574 -
41874 -63700 -
21196 -46127 -
33315 95157 -
21806 -64816 -
35902 46223 +
42694 -49645 +
22453 -1081 -
28359 84960 -
31356 8068 +
4908 24108 +
33704 -99823 +
10482 -60945 +
20588 -65780 +
1117 49360 -
35649 70482 -
14383 80766 +
33026 40189 -
22512 36357 -
29795 16817 +
26574 -30720 +
26833 89749 +
22446 95686 -
25732 -68410 -
41899 -28978 +
6418 73021 +
40043 -84438 -
6653 -8035 +
22955 46652 -
14194 30658 -
39701 -64521 -
41510 -74715 +
12858 86966 +
35150 37787 +
14167 -48394 +
25715 94592 +
23753 22485 +
32166 52253 +
11166 -36077 +
24201 80641 -
21667 22944 -
8155 4642 +
11083 66130 -
6070 3229 +
15406 50814 -
24033 -98715 -
36700 -97796 +
17318 33809 +
37787 -93196 +
29554 57575 +
14402 33056 +
42125 20246 +
18265 54536 -
25696 9249 -
43492 2886 +
33577 -15952 -
32304 -69585 +
5863 12830 -
36205 -8519 -
30448 41702 +
13370 -46527 +
7876 77415 -
3649 -38952 +
22180 28398 +
42552 39598 -
25009 -4542 -
10142 80378 -
17242 -41673 +
3018 69293 +
35791 17253 -
41046 -77353 -
24374 -44826 -
16917 27191 +
36984 48427 +
38658 24695 -
34239 86851 -
12610 -37978 -
14520 -21881 +
34631 11489 +
5462 12365 +
27923 35881 +
32996 19516 -
3219 45952 +
32089 51095 +
5576 82324 +
5804 34952 +
13776 -16347 +
38156 4400 +
12348 -18801 -
68 84107 -
18420 -10399 -
39065 -88325 -
24260 -50197 -
11142 80949 -
4327 -89455 +
32090 29529 +
19442 77520 -
7465 -35336 +
43283 99875 +
20484 -5746 -
6109 39175 -
9758 62757 -
18841 -75725 +
1498 -62040 +
6471 7671 +
14465 94038 -
22618 37874 +
11855 -82283 -
37278 -15731 +
37796 -11654 -
21768 66145 -
16569 76300 +
6424 49289 +
14430 -73414 -
31144 -85322 -
32121 -63477 +
259 51235 +
29852 91170 +
3155 84690 -
33360 -72638 -
14332 51371 +
1844 -77146 -
29482 -34900 +
39509 80142 -
26177 12977 +
11618 -14681 +
35351 43458 +
36310 37236 -
19971 37311 +
33910 -96191 -
6007 -810 -
41709 63152 -
42681 -77825 +
19112 -90375 -
33330 31516 +
31185 -62060 -
33063 94973 -
33753 -99386 -
24589 -18223 -
9591 4333 -
27041 -61470 +
28387 65186 +
10961 -83648 -
21039 5739 -
16537 -20299 -
15562 82674 +
30611 -23600 -
32976 3679 -
7273 75449 -
12782 85217 -
35472 8286 -
31689 31939 +
556 -33683 +
1793 -8900 -
39955 95343 +
7728 -48554 +
26775 65127 -
25417 54981 -
24499 64279 -
4874 57177 +
29576 -81248 +
32383 -41879 -
24849 -95473 -
18415 -91987 +
1881 -90167 -
19109 29261 +
32974 15152 -
6908 45109 -
7477 2357 -
32087 -1484 +
28908 46980 +
7344 92397 -
20001 93714 -
40314 56242 +
7915 -42150 +
18585 -9120 +
27400 -27413 -
7384 -81726 +
19391 45016 +
20712 -87367 +
41486 -37838 +
8288 -58015 +
33717 56528 +
30667 -74479 +
25715 96469 -
34301 -75946 -
15041 -41711 -
43241 12490 -
39891 -82842 -
25645 -21502 -
13712 76999 +
22003 46549 -
26479 -55365 +
3895 84422 -
14145 78898 -
9119 59234 +
15386 -53944 +
2385 -37912 +
20051 37681 -
7653 -96985 -
30285 -40782 -
28685 562 -
16590 -46709 +
14889 -83251 +
15023 25761 +
24034 -63637 +
26120 67921 -
7792 -14422 +
41507 10232 -
5044 24102 +
19996 685 -
40483 -17115 -
9800 79639 +
33769 7301 +
5875 72151 +
63075 684
34243 66295 -
59951 29579 -
28520 -5587 +
1948 78004 +
58746 -85935 -
37378 -86046 +
61896 25791 -
32085 6117 -
51155 52717 -
54867 97398 -
2237 7901 -
27234 -56331 -
42585 -1502 +
17075 -492 +
7746 55903 +
5427 -96909 -
21249 -84326 +
34588 91712 +
10316 -99079 +
11032 -42138 -
30439 14586 +
52651 -15972 +
9331 72037 -
24252 -7410 -
42128 -23939 +
60062 85983 +
48905 1183 +
62189 23021 +
6500 -43588 -
8017 30362 +
38925 -95351 +
40523 -5591 -
53891 38261 -
38245 -40548 -
29131 -80973 +
16272 92385 -
27742 15377 -
28849 98839 +
50059 -65514 +
27574 35022 +
60922 -52133 +
3631 21178 +
10856 -61951 +
9075 8823 +
26796 -98498 -
16770 -2557 -
22795 -36761 +
26816 -8347 +
44228 94363 +
48933 -15521 +
25292 -82409 -
5558 90101 +
6720 -67544 +
2339 -84108 +
49193 -34909 +
23179 30863 +
47694 70332 +
27794 -62882 +
42946 -90231 -
41839 -39224 +
4745 71398 +
34744 -85985 -
45607 10214 +
45218 -93723 -
4499 53896 -
3339 11724 -
14423 -38552 +
37802 4061 +
33985 -19985 -
24344 64100 -
19461 -26134 +
53917 -84089 +
2636 55194 -
18598 21022 +
52044 43455 -
39072 -35779 +
19089 -3043 -
19839 -10542 +
21471 27868 -
25289 2315 +
10182 -8890 +
4860 -53489 +
26669 22337 +
22747 1595 +
42237 42029 +
27133 -21613 -
58783 -58336 -
31209 59309 +
36804 1006 +
24615 92988 -
2502 -20718 -
23456 46945 -
28449 20642 -
32172 -62343 +
32711 -27683 -
39380 -43022 -
27418 43323 -
44261 38781 +
58445 -1846 +
62491 97730 -
36567 -16201 +
5893 85564 -
29835 -34979 -
48860 6650 +
27242 42270 +
4883 -82237 +
17341 80751 +
16066 52860 -
26403 6895 -
3605 -48775 -
48282 -74882 -
41761 -49646 -
30741 -34619 -
783 -27387 +
32354 18930 +
50554 -2205 -
3612 -9642 +
18521 38988 +
48116 -38320 +
40451 91601 +
49938 17662 -
32095 -97517 -
8428 8620 -
20867 -63396 +
38731 69828 +
55042 -2012 -
16454 -97130 +
50173 73802 +
9341 13702 -
33394 56687 -
14845 74457 +
55096 77331 -
54295 42579 +
32908 -51467 -
62417 -87383 +
48532 -24105 +
60307 65637 -
45958 -82812 -
1916 84442 -
22614 29943 +
45799 -11811 +
10880 -74992 -
18852 70521 -
18283 30886 -
35058 3583 -
31344 13994 +
58716 21297 +
52151 -76952 +
3620 28427 -
30984 5601 -
62564 23405 +
47983 76576 -
35602 -11818 +
51784 -9280 +
27884 63604 -
35473 -15000 +
61777 53480 +
60438 -26295 -
2384 56902 +
30341 2708 -
35401 80772 -
15304 88348 +
3930 72893 +
60178 25209 -
175 -33102 +
37522 -57910 +
42593 69210 +
11752 -75860 +
25566 -80477 +
21948 -12089 -
12891 12835 +
41262 -37273 -
11270 -68755 -
1001 5316 -
28257 -37931 -
43656 15695 +
2101 -21115 -
27564 -92764 +
26389 -41434 +
53720 60601 +
4667 -59685 +
54193 -34447 +
6049 88358 +
2227 -69657 -
10939 -94557 -
32435 -62036 +
14582 -79333 -
37981 -45291 -
44130 90211 +
1298 -41460 -
13439 -12610 -
48630 -27039 -
46679 -90072 -
21755 43957 -
21204 -43677 -
58239 36918 -
46572 -98465 -
50766 -96424 -
20038 -81952 +
39420 -81750 +
28961 -4712 +
53943 54870 -
54174 10430 +
18468 -59133 -
20542 26767 +
16227 -34489 +
8690 27458 -
61456 51783 -
46151 -79073 -
626 63533 -
37475 -86570 +
61621 -7288 +
16827 -95038 -
47878 14048 -
4881 -62033 +
30468 -29920 +
55016 38419 -
2970 99408 -
44274 -23045 -
21676 -16817 -
39152 -49443 +
50561 28809 -
3472 -28548 -
24813 63733 -
25606 -87937 -
31637 11680 -
35734 -3610 +
21712 -27397 -
16731 -41969 +
31881 -87602 +
1627 57325 -
49338 -71901 -
42283 -88347 -
27366 38252 +
2427 -3587 -
49786 -69515 +
35075 37709 +
28236 36112 -
57721 34822 +
56468 28717 -
40246 -31505 +
3238 27995 -
34254 97667 +
43358 86857 +
25892 -10629 +
29 -36343 -
40892 66635 +
28673 78655 +
25685 30761 -
51325 57653 +
25046 -25824 +
9611 93541 -
445 89784 -
39037 -66722 -
41198 -25943 +
47047 -72840 -
9444 98247 +
58532 98345 -
44316 67512 -
47851 61574 +
57015 96549 -
53211 64443 +
16328 90556 +
6094 65137 +
60950 -8776 -
10732 85040 -
53917 -36579 -
39942 -60274 -
19750 60847 -
7396 12671 +
23111 -86866 -
46131 -90357 -
10686 50259 -
42401 -49713 -
57872 47520 -
49308 80247 -
39385 57176 -
47936 57275 -
52744 -7063 -
41872 21351 +
60326 13496 +
13869 -26494 +
17802 -85999 +
48582 -57013 -
55271 -21662 -
47815 -20984 +
20151 80881 -
31774 -64721 -
16181 11031 +
40019 96534 -
59351 -53085 -
9148 49548 +
3430 19941 -
54310 80183 +
60346 -43734 +
48463 -48985 -
58954 76939 +
18104 62787 -
23077 59405 +
25600 -21732 -
36195 80489 +
31505 -41141 -
21003 42705 +
15294 -25328 -
62165 493 +
4994 87242 -
34909 75650 -
31421 51293 -
28963 89417 +
43255 -39090 +
1121 -8604 +
11647 50514 -
17844 48296 -
59829 72936 -
36100 -59959 +
55397 12667 -
31001 -93416 +
46301 77688 -
60150 -48018 -
12455 -31659 -
44766 74359 +
26040 -88550 +
62579 -42453 +
21125 -12085 -
52859 39027 -
18998 -33341 -
3821 13625 -
28894 82490 +
45945 -618 +
5185 89133 -
9619 -11033 +
56675 42397 +
49916 7707 +
57294 -51065 +
203 77161 +
31102 -51156 +
34492 -9119 +
1241 81650 -
38844 49839 +
34769 56045 +
57101 44372 -
20750 83169 +
24290 66226 +
52028 91543 -
8812 -33769 -
34932 27015 +
17303 -90866 +
22107 -48592 +
38719 -20998 -
33909 96494 -
10216 -43731 -
27748 -84370 -
14151 -40596 +
43480 -90778 -
35622 6659 +
28862 2785 -
551 -60533 +
61468 -49659 +
29624 -31222 +
35327 -67107 -
46639 -12809 -
48500 34073 -
35839 -23814 -
26986 16059 +
10860 5976 -
49180 11046 +
46923 -78881 +
28264 657 -
33664 -19831 +
62547 33933 -
20710 -9560 +
2858 -67055 -
33518 52043 +
23623 -3301 +
53128 66102 -
43651 93437 +
7884 -94935 -
8168 36676 +
46465 43429 -
28042 -97084 +
580 -63765 +
45687 68579 -
4023 74134 -
8441 -18020 +
10365 -56673 +
21047 55203 -
37961 -70634 -
12456 -31433 +
24058 -85376 -
6835 -71188 -
53388 -69545 -
43914 -56052 -
31395 -58381 +
43496 -57363 +
52501 -81282 -
44251 45964 -
15640 300 +
60984 94153 +
43020 -26264 +
19556 -82744 +
47625 -98253 +
1613 -76589 -
51329 -83135 +
25136 -1040 -
31602 -10579 -
18905 -38421 -
54026 -2676 -
46250 -46830 -
61220 67683 -
25663 -71321 -
33036 -56708 +
10940 -9043 +
47133 -19578 -
27279 20154 +
27321 -81558 -
26316 -5735 -
1275 -51604 -
312 -54828 -
429 99228 +
22348 26029 -
52212 45408 +
30623 72051 +
23935 -66253 +
44573 55669 +
4517 25387 -
47851 32232 -
32130 71863 -
47999 -77889 +
48170 4998 +
41687 -65512 +
45408 43853 -
17427 43436 -
35730 93878 -
31713 59896 -
2326 20369 +
49214 -66533 +
17379 63440 +
44624 -17652 +
44142 43978 -
16988 -74255 +
40785 19148 -
57896 70284 -
30687 111 +
3283 -15972 +
62021 -9229 +
41177 -92207 +
26756 75705 +
56470 48867 +
50428 73278 -
47404 -96191 -
13345 11870 -
44942 -11396 +
37564 -81223 -
5565 -84033 -
20601 -63786 +
56508 -75187 -
39311 -962 -
32075 -19137 +
39531 91943 +
48295 -8414 -
58921 20654 +
19779 46535 -
10963 46662 +
51910 -50035 -
62812 1813 -
46295 24471 -
6737 36502 +
17026 53444 +
23157 28239 +
3817 26847 -
21338 -72560 +
12967 -98085 -
11553 98192 +
47036 -97473 -
3525 65954 +
29481 -6418 +
21719 -23132 -
10347 92700 -
20857 1630 -
43767 57677 -
24510 13215 +
29735 -67699 -
17087 76014 -
16080 91303 +
18053 30508 +
23070 -41618 -
22786 -53595 +
55173 -37225 +
33601 -13 +
40575 4341 +
16745 13528 +
16401 -69013 -
56899 -1082 +
22488 -88287 -
23572 97704 +
35355 64448 +
51695 53093 -
47052 -44110 +
25922 -77353 +
58648 80656 +
63007 73833 -
27485 -9996 +
15996 19727 -
5573 -18668 +
1315 -46244 -
1893 38139 -
24106 -45521 +
19069 78758 +
56440 13314 +
49570 269 -
9801 74621 -
9830 -67136 -
34116 -45116 -
42282 -8872 +
8859 -64889 -
3043 -11307 -
48638 -21710 -
24869 64201 +
28192 25156 -
48870 -83645 +
28751 56661 -
11602 80303 +
21042 30077 -
4839 -92385 +
45033 -80840 +
61595 77163 +
45942 59561 +
3097 39466 -
7211 40252 -
6387 16507 -
37877 -48840 +
44466 30031 -
17003 88766 +
21025 21654 +
53257 -25000 +
12831 55251 +
46256 -86042 +
59776 50607 +
13331 -54297 +
9994 77601 -
47676 85820 -
12718 30311 -
21434 20217 +
59749 -72685 -
9541 -44103 +
42048 3054 -
29152 19902 +
15718 22363 -
1989 66678 -
57919 -56280 +
48719 1495 +
57156 74542 -
44261 -30973 +
10903 62932 +
20548 79811 -
52519 -22193 -
14257 -37985 +
33876 -25547 +
26577 93351 +
45196 20761 +
7904 -81451 -
26520 -7378 -
30983 -77644 +
8314 90722 -
54191 51198 -
12984 85991 -
62608 64711 -
2104 13741 -
50616 327 +
43640 -60972 -
7585 37745 -
10469 -98452 +
60223 95694 +
50114 -62668 +
41372 -12246 -
26380 77292 -
18312 18885 +
303 -46911 +
24395 49033 -
53924 38862 -
56826 -10409 -
42304 -30821 +
30013 -79890 -
33562 -87496 -
30651 82717 -
44893 -82389 -
22586 92723 -
6440 36337 -
50463 51634 -
8942 15013 +
12617 -52741 +
60633 -45971 -
10230 70013 -
22042 14535 +
32240 -67745 +
33849 29350 +
15667 48592 +
50877 45926 -
13783 35463 +
56902 96644 -
59614 -13950 -
42638 -35087 +
55095 22321 -
43578 -22899 -
36165 81838 -
60468 -24392 -
30297 -41709 +
11765 -42483 +
781 55192 +
59754 31689 +
22108 -19769 -
30937 74462 +
58832 73109 +
42355 87303 -
55377 -96919 +
13979 26038 -
63069 78597 +
18298 98622 -
37662 57773 +
26819 61526 -
18214 -42862 +
31115 -31687 +
37584 -20421 -
217 9632 +
48221 635 +
43811 13280 -
32677 82425 -
8866 -21061 +
3013 30891 +
2626 94964 -
41149 89265 -
32065 96701 +
14048 -69106 -
58427 -68112 -
36567 30392 +
11306 3738 -
53025 46738 -
61479 15485 +
3271 -44348 +
13415 86187 -
11899 58665 +
57972 34280 +
52873 92982 +
57505 25414 -
13576 -93461 -
7112 -40864 -
55740 -56127 +
10182 -17619 +
45250 95130 +
43508 -6390 -
14624 -24637 -
52230 18374 +
51811 31470 +
26085 18621 -
20526 -37856 -
11113 19276 -
30519 44070 +
1894 -37069 +
6244 -13032 +
7404 6038 +
21076 87172 -
46344 -92721 +
12009 -51415 +
10138 -36449 +
22399 96899 +
27406 9088 +
5186 23822 -
58120 -15200 +
62670 -11250 +
7730 -52224 -
15230 -63811 +
52777 -81439 -
21608 -87271 +
40643 29958 -
30171 39370 -
57276 58477 -
43915 22248 +
55666 -52931 -
237 23912 -
22625 70196 -
48888 -61749 -
36212 -83057 +
12984 15963 +
55636 -28171 +
6707 613
4858 -28541 +
5662 -98814 +
603 17326 -
2538 13464 +
2060 23973 +
3322 91517 +
1875 -64599 +
5153 -32459 +
6651 -16805 -
5286 -6424 +
5955 -13957 +
1500 12233 +
1676 40190 +
6081 -13440 -
3291 55398 +
2195 -44644 -
2059 -95922 +
5222 -54118 -
6586 -85239 +
2215 -8577 -
2896 -32575 -
6614 14110 -
928 -57850 -
6 97185 +
2690 -37176 +
51 -12886 -
1603 85955 +
3997 36541 +
