49
87197 365
25660 -7365 -
37984 76313 -
8467 6633 -
49446 70527 +
6138 -16369 -
63704 53932 -
12055 -10412 +
85581 -33091 +
87949 61544 -
62206 -83045 +
83715 16961 -
61045 -91903 -
72841 -22194 -
629 -90483 +
25816 93624 -
35067 96460 +
69203 -61573 -
24161 -94976 +
49322 -79730 -
46 34570 -
76423 -43630 +
40154 37775 -
35186 -65978 -
1647 -97308 +
55017 -92109 -
35823 -77382 -
26049 -51685 -
66432 90696 -
35810 71513 +
35606 -91997 +
42365 62554 +
64867 38608 +
79901 -79978 -
33201 -53015 +
47936 94266 -
3148 -44808 +
51031 -70629 -
55601 -14091 -
34954 -78377 -
6694 93419 -
87701 12089 +
74324 98768 +
56806 -34470 +
77367 -30141 +
34422 42757 -
32541 -30189 -
10642 47021 -
84380 -91162 -
61395 -64602 -
74584 -87556 +
1681 18462 -
58414 -30531 -
46245 -72597 +
41301 -55767 +
57204 4655 +
76696 62800 +
61368 69698 -
74875 -95707 -
29230 34206 -
54266 7605 -
54741 -95898 -
72824 4258 +
32039 -44838 -
32427 -3541 -
85921 625 -
16781 -86398 +
78028 68526 +
68500 1962 +
40192 -25681 -
39049 52873 -
46810 83813 +
76370 60313 -
70273 -87687 +
39308 -40410 +
49045 95415 -
35895 -79305 +
49484 38784 +
76012 -87296 -
26379 -14448 +
76054 -36303 -
11546 424
5876 -64022 +
8288 -8783 +
3727 -60618 -
6674 -94792 -
3302 41124 +
4129 60237 +
1197 61925 -
2139 33970 -
10232 38701 -
9194 62817 -
3656 80102 -
7941 -47018 -
8605 -21266 -
611 -74441 +
6728 9992 +
7913 -21506 +
8291 -5521 -
8843 -17912 +
8995 -48806 -
3025 23984 -
1567 29917 +
9293 99907 -
4242 82069 +
8842 -31806 +
8554 39407 -
2190 54808 -
6958 -90539 -
10733 -53844 +
3954 -98180 +
2263 -1403 +
3481 28819 +
503 -7616 -
3246 59674 -
7029 5595 -
1640 -87335 -
2191 29249 +
4214 47492 -
10397 -57396 +
3544 35488 -
5211 -32233 +
10848 23784 +
6080 23717 +
5518 52082 -
9824 -73084 -
7713 25429 -
7675 -8851 -
7095 -65093 +
7795 -83954 +
186 -35865 -
4466 72971 -
10494 39930 -
2157 51542 -
344 -93257 +
10566 91711 -
7787 -27447 +
2662 -99469 +
4857 10709 -
2514 -69045 -
9369 63714 +
9705 -62099 +
6242 16328 -
5343 -19200 -
9885 65425 +
1586 23748 -
64 43176 -
3880 95316 +
1611 -13078 -
6184 45862 +
6009 53474 +
7106 65524 +
10320 66160 +
9406 83542 +
6278 73630 +
11425 88508 +
8677 3437 +
1736 -92787 -
2421 -34065 -
2939 -32215 +
1363 -89947 -
2316 -15961 -
3401 8499 +
2850 87782 +
6124 46931 +
2705 13695 +
8690 42586 -
4429 98185 -
3723 -56584 +
3187 -75445 -
9796 70218 +
1381 31512 -
267 62485 +
1261 70661 +
497 94004 +
9713 -96017 +
3847 -26867 -
2254 -34765 -
5289 39409 +
2903 60102 -
6553 -17859 +
8846 -82779 -
8770 -84273 -
8453 -56144 +
3393 73958 +
1014 -10973 -
5076 -62930 -
10431 -93273 -
10332 -20823 -
2805 44577 +
3374 83720 -
6435 -10648 -
9309 -20597 +
2187 -81883 -
9745 68112 +
7595 79117 -
6386 -45739 +
8650 -61598 +
333 -57249 -
519 -98863 -
6470 -1352 -
4050 1826 +
619 10593 +
4246 -3518 +
7850 93746 +
7329 86932 -
8781 -36855 +
10229 -94154 +
2428 69562 -
9940 1324 +
2739 75163 -
860 -19814 -
7052 -41333 -
1332 -87387 +
1742 50824 +
9674 34884 +
1758 8000 -
4547 35903 +
7589 -44901 +
2043 75083 +
7924 19964 +
7033 -8871 -
4074 -39506 -
1782 -71830 -
2546 4647 +
6900 -43803 +
7516 59163 +
9137 5853 +
170 -63681 -
2357 -24233 -
3084 32368 +
3940 -28355 -
8984 57396 +
4313 -97929 +
10817 78948 +
1923 -56340 +
4451 -95849 -
424 35047 -
9658 65545 +
1886 -78930 -
5280 48686 +
2509 -90807 -
9374 -98643 +
3887 19721 +
11067 38707 -
4018 62159 -
3706 23012 -
4651 -54950 +
6278 -7088 +
1271 -24320 -
2725 36807 +
4484 -79767 +
4928 84982 -
11170 72643 -
2158 8399 +
8328 -716 +
9467 99789 +
9597 -49335 +
10553 31634 -
1271 888 +
4474 -61495 -
7498 -29130 +
5998 72147 -
4591 -59363 +
10307 -58772 -
4591 -99726 -
4915 57260 +
4518 -75305 -
3618 -39764 +
2393 69808 +
24 18795 -
11404 -33677 -
6731 30215 -
7582 -90147 +
2560 83587 +
7994 31422 -
340 -17702 +
2784 51315 +
1887 17807 -
9472 71007 -
6230 26720 +
10943 50563 -
870 -72304 -
9046 29266 +
3630 28870 +
2157 38954 -
9657 -41998 +
7710 36905 -
8341 -42309 +
5810 10588 -
9865 -2626 -
3557 -80051 +
11155 2693 +
4536 54155 -
9213 -33342 +
5817 -87060 +
4333 92758 -
11099 -45663 +
9390 -83529 -
8578 68164 +
10689 -75878 -
2263 -66936 -
2387 57806 -
8524 31975 -
2547 -14266 +
1621 37048 +
9788 46322 +
9253 -82874 -
10065 -49027 +
10643 -97633 -
10456 -35008 -
8999 -50043 -
9215 3294 +
7868 28904 -
5936 36087 -
5440 80589 +
8230 25841 +
3625 92991 +
6228 -95400 +
8093 -53867 -
95 88451 -
9925 75880 +
9254 -17375 -
1970 15890 +
8027 -22353 -
2775 -27912 -
6236 11031 -
4230 87637 +
6130 -75258 +
7799 -53268 -
9661 -65638 -
5879 87222 -
7811 34329 -
4197 42495 +
5332 75854 +
1965 54121 -
4080 -7913 -
2665 -4074 +
8821 41228 +
2739 -27315 -
4355 2323 +
1758 -58602 +
7472 48074 -
1496 -20956 -
7224 60000 -
4220 77152 -
11203 54188 -
9957 -41324 -
10038 65621 -
9646 82110 +
9936 68619 -
372 82384 -
10346 -94968 +
519 5508 +
6058 50140 +
7455 -21280 +
10377 23326 -
4617 10710 -
832 13358 +
3566 46966 -
7517 9883 -
1405 60615 -
804 -19677 -
10227 81751 -
7341 -85456 +
8065 36108 +
583 55962 -
1654 86907 +
2981 -10848 +
6474 -25486 +
745 36610 +
7793 -47447 +
649 73323 -
10679 31698 +
6851 44688 -
225 -62456 +
6611 -96481 -
11447 -38746 -
7101 21939 +
10348 -5416 +
704 29590 -
7755 79740 -
9879 31959 -
1484 14685 +
6737 11241 -
10355 -24329 +
643 29265 -
9774 66272 +
2377 3640 +
6037 49667 +
3634 84219 -
8241 28313 -
10436 -48792 -
3341 -83542 -
8981 47328 -
9280 -35944 +
2802 -19899 -
1301 85181 -
5129 -21025 +
4591 16570 -
6582 15015 -
852 -33761 +
7451 -2013 +
2815 49198 +
4853 -97892 +
1543 27575 -
9065 -4828 +
6719 70292 -
1488 94661 +
8554 -23097 -
6447 41072 -
4979 -59034 +
5028 -45352 -
8977 85390 -
3874 -53501 -
9715 3489 +
2229 -1953 +
5309 -85192 -
11030 -75288 -
160 -84265 +
7644 71880 -
10326 -80545 -
10731 19787 -
4793 6686 +
4805 30955 +
602 -91033 -
2970 64522 +
3321 25240 -
2886 -3356 +
276 14679 +
7681 -72566 +
4211 47534 +
8828 -28214 -
1139 33078 +
9865 -7211 -
9216 -68687 +
9884 -25595 +
8820 86894 +
5284 39003 -
6056 -94811 +
6742 -1051 +
11137 -33745 +
6739 62754 -
371 -64008 -
10706 90223 -
5726 20195 -
11153 -61280 +
4921 57887 -
1411 -6664 +
4493 19636 +
864 -96155 +
5335 -59998 +
6114 -70079 -
2367 -40791 +
9314 -39888 +
8189 39578 -
6388 52822 -
7351 58904 +
10896 89375 -
11361 -90346 -
463 46865 +
10063 97086 -
7928 -89010 +
6955 57004 -
181 -5441 +
3729 -660 +
11093 -40567 +
54 3996 -
5657 30066 -
58 33282 -
5038 -50885 -
2214 27712 -
11004 78196 -
1181 63926 +
8840 -76358 +
1913 31033 +
10536 18978 +
7970 -23479 +
7835 -42547 -
2363 91160 -
370 96059 -
4006 -75722 +
4080 -40909 +
10804 -74787 -
1777 -70454 +
1215 -92155 -
11270 -20033 +
9747 -83314 +
6702 86116 +
1073 40693 +
2047 96257 -
5044 -7805 +
5527 48489 -
771 -54963 -
8869 45431 +
6610 33850 +
1434 -84289 +
7952 -96492 +
8515 76134 +
7703 32996 +
4691 -46432 +
2368 14971 +
1938 65346 -
2298 14648 +
4774 90944 +
10352 23283 +
32113 963
14865 -80624 -
18045 17858 +
14498 -89329 -
9940 -20819 +
10977 -40854 +
17049 19006 +
28097 11813 +
3039 -99274 -
4626 83302 -
8881 -21819 -
21589 -57463 +
20039 -16666 -
19105 -15084 -
21509 51908 -
15561 99809 +
17768 -56007 -
19719 -38502 +
27196 83289 +
30418 -71705 +
25166 14685 +
12865 -71086 -
11410 -87879 +
2843 -2694 +
31129 96960 +
30512 -31285 +
24015 -37001 -
25141 -1468 -
11538 -4231 +
16119 2487 +
21105 83488 +
432 -65567 -
13395 -88595 -
715 55229 -
15104 -79184 +
15550 18710 -
28836 -13907 -
14157 -6642 +
19710 -83068 +
2058 8670 +
1497 57186 +
25363 62361 +
3457 20185 -
1005 -94530 +
28937 18089 +
27526 3055 -
9895 97735 +
29812 -47788 +
20491 46237 -
28116 -70190 +
2723 -83140 -
17679 -48447 +
2317 11718 -
11033 77676 -
19858 79816 +
11463 2667 +
17829 77311 +
19280 78994 +
17908 53555 +
16294 -29650 -
9847 30399 +
6746 -32850 +
13453 -11447 -
105 90468 +
10897 14605 -
26191 7564 +
17363 -29437 -
17653 2941 -
24821 -67203 +
30126 -41309 +
1201 79956 +
30287 85373 -
17164 84716 +
12901 43073 +
18803 1078 +
9207 27138 +
4007 21717 -
14740 2592 -
3593 -92239 -
13323 14516 +
30893 -90538 +
28590 -4897 +
25107 40386 +
8982 -37055 -
17944 40681 -
12725 -30863 +
28396 63530 +
26510 46628 -
29764 23403 +
20852 81781 +
1208 -78749 +
20641 -73659 -
29404 -9973 -
18034 -25744 +
31287 96997 +
27104 -93847 +
704 76277 +
19529 -63923 -
26076 72715 -
26017 14578 +
30467 34486 -
6703 -98850 -
28072 -74889 -
21902 -39845 +
31198 72887 -
29142 95902 -
20559 5111 +
10856 10799 -
31058 26048 -
32101 -89290 +
9182 -68036 +
11178 67729 -
29613 -50271 -
24755 64021 -
949 -42265 +
12206 -36607 +
24386 -83661 -
25430 -83774 +
26720 -6420 +
8196 -75517 +
5909 -26136 -
10901 -86025 -
27413 85063 +
27128 -51180 +
1872 -97956 +
29464 60923 -
29501 -69453 +
20873 76570 +
26124 23624 +
9850 23415 +
18314 71769 +
10509 -72491 +
21937 73557 -
25034 -26738 +
1143 59851 -
15321 73362 -
1969 52869 -
6118 -93204 -
13843 -60686 +
29144 33800 -
13956 68194 +
19898 -46891 -
4514 30559 +
10783 23176 +
4417 2825 +
2354 -52756 +
22820 39655 -
20993 54331 +
11547 22441 -
20890 74599 -
8075 -68765 -
10335 97176 +
7273 58401 +
563 31013 -
1227 -77694 -
8144 32205 +
19124 41686 -
5682 -3673 +
7423 -85552 -
25410 -44775 +
540 -42384 -
15612 6755 -
5362 77181 -
31628 -13562 -
19175 -10465 -
26545 49892 +
23802 -16050 +
31978 68231 +
29634 4121 -
2961 67387 +
6498 28111 +
25548 54773 +
15830 1425 -
20679 33482 +
10250 -64466 +
9581 80966 -
26742 96295 -
12227 92834 -
13797 -80848 +
5351 1405 -
12546 -59131 -
24109 41020 -
2211 41419 +
8059 -76078 +
606 -63979 -
30818 -56768 -
1996 -31845 +
31031 -53857 +
31013 -90909 +
1132 -86773 -
2526 38421 +
20607 -43540 -
5243 -85780 -
8952 -29050 +
10346 45800 -
15356 -38722 -
5752 54512 +
27169 -63727 +
20887 3871 +
27265 -55289 +
23456 67442 -
9150 73106 -
31586 -65469 +
28448 -32851 -
31913 -32325 -
26207 -70496 +
15161 -61689 +
6021 21813 -
22277 22665 -
19827 20937 -
27090 -9983 -
11496 25211 +
7989 2135 +
10426 33220 -
14733 13206 -
12687 -81088 +
21822 51996 +
10636 16905 +
29020 -54060 -
15136 -34735 -
26536 -31892 -
22803 -88771 -
3665 71590 +
30412 98246 -
28108 7087 +
28307 -47674 +
22982 8243 +
11314 68871 +
24546 33017 -
22003 64385 +
3670 -98826 +
15941 45157 +
8273 -26310 -
2042 -36594 +
7086 22119 +
21954 -21536 -
29071 -15750 +
27396 33867 -
20968 -15501 -
27166 28913 -
27002 2536 +
31830 70206 -
7913 -41074 -
31998 -30585 +
12773 -29390 +
2449 -46194 -
15544 -54405 -
5568 26861 +
32071 -38166 -
15969 -17565 -
20236 -65757 -
25520 53453 +
23529 -7212 +
16454 -41163 -
18222 -70667 -
3052 47867 +
14130 26946 +
31665 50679 +
24650 51975 +
24506 96254 -
3696 -26091 +
961 53431 +
1613 61188 +
5780 67247 -
4701 -95925 +
14088 25610 -
7311 -42471 -
11536 -75916 -
25372 75303 -
28536 40638 +
6101 23043 -
9525 81819 +
24941 -11728 +
642 53893 -
19886 22254 +
30611 -37829 -
32003 -39888 -
27167 -11672 -
16667 -75808 +
26371 -61626 -
30771 82127 +
16011 -58534 +
31394 79458 -
24662 39842 +
28906 41186 +
27370 22465 -
26535 -29787 +
11230 47307 +
25029 -38895 +
901 -14126 +
29478 96571 -
8390 -93270 -
12860 13038 +
18631 55704 +
14793 -24274 +
26831 26237 -
14923 -23063 -
31582 -15636 -
18291 -9910 -
9533 35161 -
20179 -42889 +
3250 -52408 +
15352 -84997 -
24585 62914 +
31472 -67397 +
8589 -13144 +
28775 2124 -
8041 72868 -
5178 18530 -
17360 -89 -
9084 79184 +
4890 17582 -
28520 -42980 +
21905 94498 +
26211 61299 +
31176 -20002 +
150 8469 +
3307 71103 -
25018 67255 +
5111 -70134 -
16002 -6988 -
2753 71665 -
17369 -3528 +
30173 63443 +
29939 -91496 -
22703 368 -
21591 77911 -
18720 87943 +
13867 -52844 -
1474 96850 -
3028 -66246 -
27310 94373 -
11759 61281 -
22240 -97610 +
26967 -11822 -
31796 18716 +
13756 42683 +
1935 -58938 +
21377 72379 -
28660 15446 -
25194 -84946 -
14556 41023 -
4288 49639 -
7821 -70468 -
19977 81197 +
30045 38861 +
23499 -61768 -
3263 -38577 +
30984 -89335 +
7288 -92525 +
3703 -97306 +
16543 65891 +
29236 46683 -
1018 -67175 -
13695 83390 -
27055 31752 +
12964 -37270 +
7309 75313 +
270 -47994 -
21245 -52684 +
14751 -45945 -
29907 -34943 +
8578 7266 -
20311 -51209 +
5192 86382 -
5202 71530 -
17585 -82032 +
13241 -93419 -
11749 -51755 +
28966 26683 +
6213 -65333 -
4621 91745 -
31992 -92462 -
29666 -84842 -
32008 17972 +
13016 -12781 +
3714 57050 -
22549 -8496 +
17692 60129 -
16228 -34265 +
23818 75979 -
1420 93650 +
20641 -93435 -
30078 -8540 +
21298 1398 -
27110 -32820 +
9940 87204 +
28383 -33233 +
3007 -72524 -
13058 -60890 -
25046 -87005 +
21599 -38625 -
18005 -69763 -
11692 -17310 +
47 41656 +
30075 11266 -
9450 -36749 -
19406 33170 +
15537 58898 -
19128 -63506 +
29765 48375 +
4946 7060 +
22195 2127 +
27976 -14150 -
3350 -57510 +
26300 53863 -
8542 -88670 +
26322 -69167 +
8484 -89988 -
12046 13619 +
18760 26295 -
3483 62626 +
30006 -68050 +
20923 -9975 +
30788 -48629 -
19041 1965 -
12112 -90967 +
9462 -23983 +
30773 -17937 -
28908 -85191 -
4690 -53599 -
21882 -86498 +
17892 -3710 -
3618 -72235 +
25790 17447 +
11689 56513 +
29324 23073 +
25816 -78572 -
21091 52021 +
207 -52284 -
13445 45514 -
11675 43629 +
30204 -86645 -
13504 -49706 -
20981 18905 -
3492 -24433 -
10677 53791 +
26785 -15009 +
20829 78025 +
23523 75866 -
26038 -87631 +
54 94957 -
10531 93467 -
25570 -21589 +
30232 53165 -
26112 9522 -
19978 50078 -
6893 -14684 -
16294 -34257 -
13328 -37765 +
25680 65623 -
25781 2731 +
25505 -77145 -
28432 -78761 +
3876 -4932 -
14700 89760 +
13856 54319 -
24026 63699 -
15752 28468 -
11028 99504 -
1314 40210 +
10367 64544 +
17858 2673 -
13205 -67868 -
3917 -48480 +
821 -71395 +
19194 -26910 -
28627 -21591 -
2226 -91150 -
11768 -60057 +
21397 -91626 +
8646 -56623 -
24642 -63680 -
7856 -30130 +
21778 -8767 +
30347 -58571 +
19120 70471 +
10033 49558 -
20991 28814 +
11584 -78538 +
6880 96886 +
14668 69864 +
21553 -98692 -
31256 30952 +
21329 84830 -
9663 562 -
31408 38610 +
4156 87070 -
7889 -36272 -
14761 -860 +
18839 5360 +
19726 -11515 +
11945 23982 +
28325 -41203 +
18357 -42375 +
6898 71651 -
11102 -65221 +
11729 -27656 +
4166 -18510 -
29586 17086 +
19932 -20293 +
16586 63311 +
3571 55634 -
11183 86734 +
18486 8359 -
19410 171 +
3327 13154 -
22483 77286 +
8682 -89368 +
19331 72606 +
28285 -98803 -
22625 77135 +
23462 68062 +
31244 -76513 -
22038 12982 -
14619 -65805 -
7959 13263 -
12756 32390 +
14893 44823 +
12445 37518 -
15591 68037 -
22630 -70254 +
147 94261 -
20414 20449 +
28320 -64560 +
25831 -37718 -
2051 29183 +
26295 -99669 +
25043 -59490 +
6738 38651 -
24529 49591 +
19986 73373 +
18501 -80189 +
3785 89602 -
27907 -32501 -
8115 52905 +
4524 84231 +
26147 -3580 +
6242 -79628 +
26193 10301 -
20474 -38038 -
3018 86345 -
16090 -93877 +
27213 -35293 +
7320 -63685 +
14182 -49249 -
3556 -31721 -
4417 49661 -
31120 46727 -
31465 -24994 +
7569 13574 -
1501 19522 +
28707 -56183 +
9806 -85754 -
4128 -33566 +
13857 -21135 +
18404 -41331 +
4587 -35776 +
243 -80980 +
2005 57438 -
14269 -40512 -
5840 -54098 -
11965 -39260 +
8925 11941 -
30681 28013 +
31145 -15298 -
17108 -35383 +
2800 -49456 +
14041 -1891 +
19548 24537 -
23097 90151 +
21782 51931 -
20641 -77680 -
31217 -39687 -
29377 -16050 -
15854 -27242 -
21709 68162 +
27551 82407 -
9310 69937 +
14521 6669 -
30231 -1037 +
31426 -10508 -
27518 28332 +
3057 15086 -
21588 -47828 +
1244 -89190 -
429 95205 +
12041 76157 -
27643 -87706 -
16967 -76848 -
8701 87174 +
30119 -78067 +
9595 -1234 -
19577 -7797 +
8192 -13206 -
27640 -6179 +
27392 -95326 +
13869 -52597 -
14243 -75556 +
27427 12862 -
24654 39997 -
1784 56285 +
28488 43324 +
6540 -7080 -
6146 -59580 +
24009 -57963 +
11473 57101 -
31109 45967 +
31391 85181 +
30514 -30114 +
27448 -73136 +
13131 -87855 -
25891 45676 -
4808 54355 +
16686 -78339 -
10915 24686 -
17150 -84737 +
7307 93450 +
8219 81970 -
26460 -42544 -
22706 -454 +
9731 -57233 -
15451 -14653 +
15922 95045 -
27346 89944 +
22455 93384 +
15520 70195 +
9527 90041 -
20589 -80984 +
31261 -89188 +
983 88795 -
510 -57310 -
23075 9164 +
13353 77878 +
26986 -14361 -
19387 -69316 +
12560 -89435 +
2810 -88004 +
11029 64278 -
13826 48835 -
669 -15529 +
14404 -65246 +
19354 78918 +
8558 70610 -
22485 -56979 -
13822 -51228 +
21622 88410 +
15001 82092 -
20861 24537 -
21494 63831 -
20288 -30588 -
1114 -29420 -
14976 36886 +
23917 -36446 +
8749 65156 -
7914 23521 +
6384 -71880 +
22881 55971 +
7988 13060 -
5832 -5455 -
18418 79396 -
20139 74447 +
12509 73084 -
1052 81920 -
10129 -91308 -
28871 34232 +
3307 -12802 -
3635 72917 +
6361 82903 -
31325 74132 -
18856 21226 -
7075 -58843 -
4879 -98594 -
6429 32402 +
2993 -72304 +
1382 22784 +
23029 -67738 +
19946 -22684 -
29127 66844 +
29096 -54583 -
1303 -4940 +
28989 60026 -
4633 11775 +
7661 -24571 -
25532 54776 -
25539 37653 -
23434 33234 -
6052 50179 -
16712 13973 -
2185 56542 +
27644 36408 -
815 21265 -
22426 -95779 +
2434 -28563 +
20524 -62378 -
28379 -96819 +
8399 -84628 +
8989 85369 -
17904 29403 +
16302 -35743 -
26535 27093 -
1976 -17794 -
28421 -59677 +
31909 83320 +
3117 -66699 -
19456 -53460 +
5984 13639 -
3138 135 +
31194 27473 -
17841 30227 +
14810 -77498 -
11656 -38520 +
26258 80110 +
1552 -18808 +
25215 19815 +
4023 59370 +
1792 -95952 -
12559 61916 +
22789 81117 +
25075 -54711 +
26142 -52448 +
10862 25695 -
7153 -94526 -
8981 70454 -
20964 -4155 +
23506 -61353 +
24546 -1362 +
3883 -66901 +
16962 16296 -
26994 75695 +
1695 77925 -
8895 -22949 -
24835 -25400 -
15675 -48364 +
12062 99709 -
22097 -54193 -
27509 -20226 +
18516 34232 -
25792 77044 +
1259 -95580 +
28625 -59282 -
10912 -462 +
16976 36240 -
2813 -79584 +
12499 -82132 -
12906 29354 -
27901 -22854 +
16206 30262 -
26578 30678 +
29937 -48662 +
12276 24854 -
28982 -37010 +
904 -5571 -
24326 -9882 -
18187 -79144 +
9931 -49414 +
31355 2137 -
31244 -19468 -
25036 -17546 -
4474 96631 -
18314 38292 +
7040 -16763 +
17730 -47062 -
25307 -12537 +
16298 32150 -
31199 -97118 -
17639 -28745 +
1054 32876 +
4485 83302 +
12383 64000 -
9191 -76636 +
21038 82785 +
3298 7182 -
5729 -69238 +
2495 -51412 -
20229 -96566 -
27244 -6230 +
24066 -93033 -
31303 27785 -
27825 -10831 +
41 -17870 -
9185 34566 -
9675 -56667 -
19620 13962 +
2104 44846 +
13291 -61417 +
25981 -37707 +
11587 2157 +
14346 89537 -
31412 76886 -
5722 73969 +
27687 11319 +
25359 25314 +
13238 75542 +
29495 -31749 -
6659 -25628 +
4540 -72391 +
28899 82366 -
4223 -33139 +
28100 20983 +
6923 -14792 -
13349 81689 -
18289 97042 -
12740 -20448 +
18066 9323 +
18790 -47608 +
9559 1477 +
6389 -65810 -
12944 -8135 -
16483 3259 -
19916 78840 +
31438 -57088 -
15617 -34306 -
25287 10799 +
3043 44530 -
13884 75465 -
6905 40190 -
21913 24315 +
9605 -6524 -
440 -69196 -
8550 -94949 -
13457 83274 +
31074 -32608 +
978 69524 -
8576 -61468 +
29000 -71169 +
20554 -2887 -
29268 95960 +
11086 -57374 -
6402 -93577 -
15522 -4801 -
17590 -55132 +
19197 5308 -
22955 -51354 +
23719 65280 +
7252 -3262 -
12796 6376 -
260 -5536 +
5305 -85361 -
26476 55147 -
14829 -44074 +
16184 44055 +
13731 53774 -
6081 46038 +
132 -95230 -
2073 32828 +
32018 23423 -
9139 -16556 -
7473 -62099 +
13382 55671 +
27160 -9844 +
17941 40046 +
31928 22607 +
1379 41722 -
28101 -33859 -
28053 33580 +
4077 74794 -
14315 80956 -
9856 -11577 -
25355 79165 +
13547 94400 +
30547 -4930 +
17924 -65960 +
14025 -12424 +
15974 98495 -
26760 -32981 +
30228 94557 -
10696 -10971 +
8 -51577 -
30405 59932 +
13949 44597 -
13868 99279 +
28142 -99705 +
16273 -99748 +
11617 -74390 -
28867 -86631 +
18181 -55926 +
31732 56194 +
26829 90501 -
30447 -23929 +
2921 55350 +
15085 12890 -
24172 -75700 +
22157 -44416 +
28900 94903 -
10521 52663 -
4569 77831 +
10806 -81801 +
24627 65988 +
1794 -19285 +
24745 3468 -
18918 13227 +
12597 -98534 -
29883 -2007 -
25734 -80530 +
9937 57671 +
7614 -96683 -
90 70817 +
26768 -24567 -
3885 -88454 -
20178 -77548 +
5623 66857 -
760 -76220 -
31743 -62321 +
8330 83858 +
4622 -65482 -
17294 54415 -
26076 -79746 +
22978 -20578 -
21133 -40620 -
27231 6406 +
17727 17408 +
6315 -78372 -
16379 -41644 -
15235 41051 +
13574 -90294 +
7395 97615 -
8884 60467 +
14227 -51986 +
2843 -20685 -
9433 -77680 -
2341 96431 -
23548 -73761 +
6396 65829 -
2866 81717 -
21552 6648 -
19650 81219 -
3023 40779 -
17758 4448 +
26965 -67072 +
19826 -10284 +
3481 -6810 +
23135 -26311 -
12754 75854 +
15615 28518 +
11803 76507 -
29687 -12256 +
19100 97773 -
23527 83858 +
16866 42830 +
20664 21909 +
4030 10280 -
516 22266 +
9987 4674 -
21555 99451 -
22706 72081 +
3515 42422 +
6066 -6780 -
28815 -51041 +
18031 51296 -
30846 29626 +
13084 51032 -
5572 -20150 +
777 -41883 +
25636 -15208 +
15519 787 -
16271 67231 -
14996 -33182 -
3667 82861 +
13397 81646 -
19609 -15547 -
12788 52113 -
24479 86237 +
8356 -34360 +
80556 673
65420 41158 -
76724 37044 +
51493 -74298 -
25174 8348 -
69500 57903 -
53696 6104 -
77973 5080 +
55267 -64695 +
71677 -52722 +
53475 83578 -
2746 -3707 +
53863 -34460 +
51417 -15613 -
75910 91803 -
24479 -2414 +
79171 -73851 -
46119 -27645 +
9402 -85740 -
9114 89866 +
25720 58722 -
56518 -42693 -
64132 11967 +
26483 30596 -
34426 -29105 +
47110 87985 -
46578 50486 +
62544 -30507 -
54484 -62321 +
6248 -25571 -
38740 37358 -
20680 99343 -
28559 -41431 -
640 97087 -
43331 19202 -
36257 -40817 +
4160 -33627 -
74283 31981 -
30666 -99332 +
6126 40946 +
55563 40295 +
10887 62645 +
45146 33425 -
12829 -88037 -
31168 -9309 -
33206 78889 +
31412 72032 -
68657 61380 -
3352 15238 -
5866 31126 -
26019 9704 -
44781 70833 +
49524 36945 +
36002 -60771 +
26103 53654 +
13729 -42082 +
19516 2075 +
11500 -39731 +
22008 37995 +
32815 54914 -
76188 -86672 +
72616 78447 +
14178 -38151 +
75055 -39621 +
50884 -93397 -
42222 86509 +
77398 50260 -
70038 55289 +
42366 62775 +
61323 -76331 -
37345 -78170 -
63788 -18894 +
25271 68089 -
10803 50932 -
28655 -19698 -
25739 -88253 +
52412 36789 -
66531 46653 -
7077 -79922 +
6765 -87016 +
33104 -27296 +
78701 -40617 +
25404 -78512 +
36464 17796 -
20966 1803 +
6775 -97904 -
59091 -44100 +
48371 75892 -
54659 -4520 +
19011 -8896 +
10249 -35458 -
75150 -9358 +
66078 -71489 -
620 73929 +
52083 68442 -
46029 12694 +
61248 -73407 +
62120 6178 -
36122 56651 -
33586 -36425 +
55139 -13930 -
36774 76900 +
51409 -47516 +
51332 -64510 +
21684 31058 +
52565 37154 +
63279 -82981 -
8421 4659 -
52555 -98496 -
51754 88446 -
77328 -85753 -
20823 77446 +
35304 -58584 +
17683 -91821 +
39317 -59937 +
80476 10266 -
76336 90992 -
69694 -77022 -
31226 -26215 -
27027 -77713 -
2460 63719 +
71874 77667 -
29573 -28170 -
8938 97601 +
67964 -77951 +
19345 -62702 -
60573 6125 +
56769 -77808 -
69861 73929 +
1807 80455 +
62578 -60816 +
57982 91454 -
10526 -20758 +
25764 58811 -
36437 99915 +
64654 -64503 +
73551 50014 -
71258 34963 +
61816 -78949 +
29051 -36816 +
18070 -4282 -
79190 42176 -
54369 59656 -
43874 98401 -
25782 66393 +
9688 15046 -
20094 69342 +
7685 99284 +
70747 -54639 -
73910 29253 -
75487 -70040 -
58545 78683 +
33438 -5488 -
73565 41798 -
24449 -4530 -
35398 -29926 +
59058 69721 +
28911 -87440 -
3059 53383 +
66803 -90664 +
53119 -9534 -
72337 -78062 +
32542 -57139 -
3177 61441 -
47812 -99629 +
4657 -90582 -
72597 41847 +
7296 -4811 -
66371 74726 +
38242 -15715 -
54479 -45604 -
50420 -31106 -
18793 28672 +
80217 -39431 +
66152 59803 +
13599 93927 -
44763 8574 +
34102 65632 -
9109 85798 +
58151 -7283 -
19707 -13826 +
48403 -19556 +
9382 69726 -
9505 -45409 +
8383 -6543 -
65267 -61625 -
186 98374 +
39593 42120 -
4215 -67958 -
27454 29301 -
17051 -30968 -
