17
76504 734
38628 -61141 +
22971 -48890 +
23070 25398 +
36161 -84016 +
23315 -25101 -
22178 -243 +
44007 -56936 -
20646 -8036 +
64003 47435 +
56078 82705 +
18345 6653 +
66344 -42610 -
50127 -52367 +
23335 -84605 +
38927 -43579 +
28954 -41378 -
83171 -58798 -
64859 38505 +
58954 -14826 -
75517 78406 -
60174 54277 -
32369 -15035 +
51764 54720 +
48580 -12588 +
48 -31688 +
81807 23754 -
21067 30747 +
11393 10831 -
24194 -59132 -
31824 7484 +
66522 -95275 -
64795 10644 -
5946 9846 -
48353 26380 -
29540 -29505 -
17391 87318 -
54209 46101 -
37839 83818 -
18150 76248 -
83397 52257 +
5054 85932 +
38099 -88965 +
21706 -35696 +
65734 -13031 -
64532 -67893 +
36372 55991 +
12924 73566 +
44563 84779 -
50018 16257 -
74605 -84128 +
1385 -1832 +
58425 93009 +
32752 -36215 -
77711 18170 -
13148 72672 -
31132 -95118 -
40017 -12968 +
82484 7610 +
24740 88205 +
55286 27898 +
41174 -74510 -
76369 13444 +
41114 66027 +
76211 -58117 +
69517 -97031 -
82742 -74900 -
60047 23236 -
70263 69302 +
76678 731
63866 21346 +
15402 -68016 +
66196 -82256 +
38954 8508 -
39700 -57986 -
39219 8826 +
43326 -98004 +
37595 3779 -
14911 67710 +
60539 -18200 +
68259 -29953 +
56640 37565 -
60101 -84915 +
58780 66394 -
53452 -86552 -
4546 18328 -
22975 80274 +
8982 48494 +
38838 61275 -
44713 3703 -
10255 -80655 -
71608 -1381 +
45672 -6718 -
8911 -53806 -
75036 98810 -
68837 -84314 +
45906 -74793 +
16479 83376 +
26850 50515 -
62222 -56700 +
27901 -46457 -
31812 -61593 +
33996 39861 -
49279 -87518 +
48509 -621 +
63679 71064 -
68443 73607 -
22357 -53813 +
66860 95907 +
33710 -31204 -
62587 -17647 +
63334 -86427 -
54751 86996 +
8148 -39534 -
5996 -98541 -
24433 72291 -
40582 -66367 -
42961 35714 +
25681 45165 +
65177 72062 -
39315 54669 -
63137 34071 +
9244 -83604 -
13483 47471 -
6134 -9933 -
76469 52719 +
32743 49749 -
48200 45924 -
7941 -71053 +
67463 99974 -
6893 -8026 +
59389 -41933 -
10578 -37214 -
29749 48058 -
47072 8345 +
29097 -11594 +
25839 53430 -
14328 -33692 +
13942 -29242 +
70769 29177 -
24745 -90479 -
6609 91467 +
8946 -78582 -
66607 72654 +
43662 -3187 +
58776 -41081 +
1706 23705 +
22317 -83582 -
71910 64810 +
72136 -4549 +
6118 -7003 -
64962 -85316 +
67175 -80760 -
5041 66063 -
23325 24534 -
11635 42350 +
56062 -22878 -
70098 -57482 -
29291 -14538 -
35365 -44047 -
61881 15982 -
33076 22602 +
11157 -99032 +
17741 9131 +
25901 1355 -
60471 12238 -
1350 -4047 -
558 6376 +
54424 -31750 +
21316 -23542 +
70578 71012 -
68493 -7069 -
6835 -7659 +
38676 59782 +
21559 2775 +
23376 99003 -
59557 -76609 +
4211 92953 +
43556 -2844 -
28680 55842 -
69994 -35476 -
68165 -42890 +
5676 -99537 -
44229 43158 +
29577 61984 -
33039 78564 +
21186 26222 -
73695 75142 +
70450 -95122 +
35753 20282 -
70482 -12007 +
30181 51612 +
45394 -12598 -
60092 9625 -
44215 77936 -
45826 -76184 +
28919 -352 -
14154 -63584 -
65010 -61654 +
4479 55979 +
33730 -35262 -
41928 40574 -
55141 79181 -
18563 -9341 -
7331 -28811 +
378 23897 +
44779 11929 +
37448 -251 -
6188 17730 +
56425 19848 +
55990 -29651 -
6705 -18558 +
25294 10145 -
25129 34258 +
59664 -96333 -
50997 -56433 +
51150 29984 -
74400 -54818 +
59453 27417 -
61066 8121 -
9086 98646 +
43825 -91495 -
65329 -31604 -
11711 92317 -
38880 -98809 -
3735 -96320 -
16504 -29290 +
40203 58632 +
21418 -76245 +
46538 31234 -
778 -51272 +
19513 -98771 +
21551 -5916 +
57940 33745 +
11200 33913 -
5192 81639 -
1866 95086 +
20825 -5099 -
51985 71108 -
15930 -46548 +
65150 68023 +
61025 -93061 +
74202 -86154 +
24009 -8693 -
54289 -10919 -
21095 83844 -
13001 -32448 -
70690 27885 -
28524 34252 +
51660 72449 -
45157 -1669 +
39916 -90339 +
74883 93688 +
25230 87176 +
15968 20265 +
20854 -86317 -
38994 -94293 -
28405 -84473 +
42698 90118 -
23772 44300 -
50277 99129 +
27479 20461 -
33754 -98946 +
10259 72872 -
61276 -40254 +
72826 58692 +
6824 95506 -
42917 52705 -
52985 55370 +
49531 -51373 +
22006 -61995 +
19271 39163 -
48563 -91295 -
5284 -98373 +
70592 65044 +
26379 27028 +
21030 -87556 +
3432 -45695 -
49227 -57512 +
76217 66783 -
5858 -84343 -
69784 -23801 -
20113 -26837 +
50992 49096 +
40386 28841 +
46412 -51383 -
55634 -33931 +
68077 55780 +
51844 -6573 +
46467 -61313 -
75234 -90882 +
59046 -36203 -
57215 -38440 +
70161 -81608 +
852 -37133 +
15018 -61898 +
60658 18364 +
69017 -73736 +
34615 -83480 +
61169 2448 -
32343 -77262 -
51809 8249 +
73445 61067 +
59544 -44193 -
51840 -28022 -
55110 -14953 -
1424 32461 -
35044 80236 +
32721 -1556 +
50808 -16775 -
69428 -71521 +
59598 83656 -
19917 -40195 +
7317 45379 -
62846 35307 -
27313 -68387 -
11957 -9673 -
17728 -49008 -
68894 -36259 -
59787 80454 +
58298 -80733 +
12589 -15536 +
11378 23493 -
37707 -5868 -
24146 3900 -
74373 -56894 +
51000 41225 -
33646 -84839 -
59985 96988 +
42751 -58844 -
54641 -46915 +
60288 14856 +
64442 59121 -
71057 -63582 -
20587 -26504 -
52919 -93338 +
42789 24884 -
49134 56511 +
75270 -1627 +
32754 79886 -
54232 -86993 +
6734 64383 -
9122 58991 +
48888 89894 +
6060 33922 +
61449 -85662 +
16485 93079 +
66788 -18065 +
14152 32450 +
18961 -63759 -
74612 -60182 +
36673 66555 +
73290 -45390 -
68081 60581 -
2176 -34149 +
66611 89929 -
66625 -71322 -
74271 31345 -
67372 -555 +
28426 88413 +
65380 19887 +
5367 -29519 -
5404 -67481 +
47039 11175 +
49025 -5059 +
3212 -71042 -
49091 50475 +
56359 -57915 +
11564 29767 -
54583 -36222 -
33891 47872 -
39779 2919 +
63965 -62430 -
52887 70171 +
62413 81912 +
31850 -72756 +
43224 99652 -
15460 -50976 -
62417 -23225 -
23779 10790 -
31629 93644 +
60739 4877 -
63858 -3007 +
64692 99690 -
11529 -63648 -
32453 -26076 -
74807 86600 +
2590 31921 -
68189 -71391 +
51736 -96679 +
43971 71577 +
55497 -7003 -
24792 77483 +
69195 80910 -
45100 2441 -
14068 69639 -
22498 -31720 -
36289 42388 -
1238 -65922 -
41411 -18606 -
73537 959 +
62446 58534 +
74413 -84931 +
9767 -32714 +
35592 -40217 +
29233 -70408 -
46771 28491 +
17994 92262 -
59393 73651 +
69576 21571 -
67119 20138 +
8729 -90838 -
30488 -40404 -
25610 20610 +
72409 24955 +
42077 -4126 -
56454 -90205 +
28338 -51892 +
448 44173 +
63073 82423 -
38588 -3988 -
163 62494 +
36196 70163 -
66054 -3811 -
824 57705 -
35936 -57695 +
5720 44361 +
57939 87558 +
42351 -14622 +
56408 95993 -
15726 -56088 -
61509 99951 +
64856 52093 +
68681 69373 -
65869 98411 +
15804 52345 +
28492 86200 -
58494 93740 +
47297 -56281 -
31478 -68457 -
12678 30970 +
15570 -23017 +
57743 -30321 +
29959 -8464 -
44947 10988 +
174 -49219 +
18923 -3299 +
23677 75354 +
72930 -48311 -
43920 85249 -
15862 -54158 -
62959 60696 +
2341 -41995 -
44830 3624 -
65676 -87273 -
16944 83915 +
34965 36000 +
47308 -85725 +
29010 -75446 -
30428 21304 -
34464 -49860 -
7614 -67396 +
44383 27464 +
3184 54071 -
14759 88281 +
5694 8866 +
76484 30278 +
35740 72422 +
20417 -68770 +
14570 95810 +
54273 87226 -
26217 -79080 +
31482 4635 +
39725 -57670 -
13694 81718 +
40338 8907 -
62835 -43842 -
33352 72637 -
55579 20715 -
25388 -61427 +
48899 58261 +
22532 -66533 +
46204 -36206 -
45797 69913 -
34858 12508 +
49516 63618 -
16534 -47501 +
14589 -72462 -
25622 -84243 +
9045 -25795 -
35810 29308 +
63040 -91090 +
7060 68049 +
40655 -81913 +
13499 35321 +
18152 46438 -
66368 -60065 +
67903 83382 -
65192 -69890 +
21093 -53150 +
31204 -33667 +
27342 86140 +
6501 -15557 -
37889 -35543 +
60025 -10052 +
13122 8215 +
66956 14493 +
24787 -50089 -
9431 -83594 +
31294 -63371 +
41976 -74035 +
27080 1239 +
50668 54962 -
55930 -96297 +
40383 -23755 -
72372 -37355 -
53444 -67170 +
67202 -15476 -
8205 -59912 +
39062 -46236 -
32074 19100 +
35067 11317 +
45946 13803 -
70429 36344 +
47627 -73482 +
18919 139 -
67055 64992 -
75571 -77865 +
65373 32222 -
9181 96461 +
39087 57591 +
73087 -45571 +
9625 20481 +
37454 -22003 +
76090 92695 -
33108 -85544 -
25073 2010 +
51903 11771 -
8262 -27861 +
15127 -90036 +
20680 53155 +
13303 -37269 +
47873 70017 -
17970 -7564 -
49509 80967 -
42513 -27624 +
52509 71243 -
1149 80046 -
2346 -39929 -
27214 -93516 -
45944 -68908 +
71984 -13502 -
20495 -15627 -
18344 -34497 +
4998 -627 -
17034 61719 -
70054 -14453 -
9016 32234 -
16228 -80252 +
73608 58119 +
56931 65153 -
9364 94879 +
14083 52753 -
37033 -38898 -
37268 98639 -
1593 -72350 -
35744 20630 +
44408 -55188 +
29409 -26730 +
18039 -96967 -
58990 -14446 -
73241 -56187 +
54569 -39203 -
35061 -30228 +
38997 -54939 -
73084 -96694 -
58518 25671 -
15687 93086 +
15187 -66737 -
12381 87675 +
39476 48157 -
62166 92596 +
18341 -57720 -
73051 63842 -
29713 77578 +
10497 63073 +
70221 -91522 +
59533 -99651 -
75280 -48886 -
18888 -11749 -
6058 -29031 +
67027 -58087 +
36825 75352 -
27280 84781 -
70353 28052 -
4442 -79339 +
6866 96841 -
1775 -12436 +
787 -68238 -
45913 -22115 +
60094 21387 -
36571 -91512 -
56461 70959 -
74464 -56487 +
33754 66533 -
47362 -2868 -
49347 39200 +
39110 -42932 -
73134 -65379 +
33819 48717 -
24408 -80469 -
32239 -6198 +
6664 80912 -
70366 23074 -
67363 -13525 +
7609 75273 +
47166 8658 -
12126 24478 -
47248 -83641 +
21916 28146 -
51135 18040 +
53092 37058 -
31520 -56968 +
52916 -50307 +
25065 -85483 +
33473 -65177 -
75286 -68738 -
63480 -98324 -
65810 -19516 -
48341 -19806 -
35201 -69051 -
73443 -37071 +
40266 -92660 -
31761 -28954 -
52068 85275 +
52188 -87681 +
43064 73770 -
55654 1522 -
75433 -60336 -
6731 48652 +
59654 61895 +
9667 -25569 +
41711 49445 -
16347 58518 -
28110 -70478 -
44641 86659 +
62052 41597 -
74467 68772 -
19621 -70174 -
11331 -25323 -
34258 42458 +
32463 -57133 -
6298 87681 +
14207 -77613 -
48448 55986 -
21634 72043 -
2253 6455 +
31659 -88179 -
41117 -307 -
71414 35501 +
76438 88467 +
54598 95242 +
2891 -17181 +
70168 765 +
54240 -5405 +
4907 19749 -
11475 12517 -
4409 69208 +
45178 -41320 -
12855 27107 +
72973 -93642 -
72369 -74485 +
46828 -88202 +
70624 -95318 -
69726 13846 -
36949 67381 +
29881 7698 +
36562 38993 +
58866 -3100 -
45022 -26316 +
3691 88111 -
68679 40384 +
27810 -46065 +
42470 63289 -
55021 -79502 -
73495 41768 +
70654 8331 +
61700 4041 -
70077 1327 +
56995 -8985 -
9879 81177 -
37815 94606 -
42157 65654 -
58564 -63626 +
27728 38321 +
35529 -88849 +
55063 83943 +
40681 59694 -
11159 -97413 +
35887 -29249 -
27155 3213 +
59783 17376 -
68920 388 +
65714 22022 +
36065 -37665 -
6374 -95024 +
9990 31694 +
28741 95125 -
53472 76995 +
68022 40265 +
16693 -41748 +
31831 -53661 -
66336 53512 +
7016 -41114 +
58102 82507 -
20977 -14216 +
60230 -38780 -
14969 7146 +
69258 -4234 -
74575 94598 +
18235 -4165 +
60184 8075 -
35236 -53229 -
19391 -79333 -
40792 -13218 +
13087 29486 +
70031 34404 -
56779 -63482 +
26788 25333 +
2070 89283 -
37736 54961 +
55580 -99898 +
65553 86396 -
44857 57365 -
49116 92380 -
42090 15728 +
55781 91451 -
75845 70595 +
9881 36831 -
16149 -76214 +
20137 81309 +
69906 16044 -
17950 -88539 -
68539 7480 +
9964 -27414 -
75420 -77280 -
27346 -91619 +
71227 -60382 +
66585 33696 -
70069 -68951 +
14053 34764 +
11719 -32505 +
8171 74193 -
5224 -17307 +
20683 33840 +
38930 96081 -
61542 -33261 -
16621 91809 -
54086 48330 -
25996 92268 +
5170 50672 -
55823 68644 +
42370 -47779 +
35283 -47696 +
67969 45774 +
1273 -89581 +
18948 -68820 +
61835 -62000 -
35380 -9143 +
6570 31496 +
50910 50854 +
39743 21280 -
38421 -64821 +
37326 28598 -
64252 42924 +
40918 -20386 +
65478 -38662 -
42404 -97380 -
50805 -2215 -
49443 75823 +
50120 78849 -
39775 -83668 +
70401 17716 +
66888 61182 +
38185 78294 -
59142 65464 -
75489 35335 +
47899 -2914 +
76542 -14362 +
46665 14803 -
23146 -11310 -
5013 8880 -
30969 67115 -
518 -34607 +
60848 67650 -
49748 7987 +
74776 -30312 +
68278 -55811 -
56522 -16852 +
21242 96048 -
20575 -96501 -
53335 114
49602 -24380 +
30345 -64413 +
43496 -73166 -
41132 37961 -
14786 -69969 +
40317 6114 +
29898 3988 -
40989 4679 -
26927 -8764 -
26733 -89039 +
42366 36703 -
41278 48647 -
34917 -7429 -
20784 -86209 +
15462 47719 +
30513 50987 -
18098 88224 -
8104 -35838 +
14785 -83385 -
22428 54581 +
3121 12629 +
30122 53300 +
11961 -77745 -
4222 37607 -
20855 95485 -
46154 73683 +
21419 -68593 +
12339 -22254 -
5144 -13932 +
29625 32892 +
51079 -87266 +
4472 54027 -
43933 6109 -
46531 35625 +
45763 -62301 -
18701 -6566 +
48303 87951 +
45031 -38985 -
24384 -22983 +
29954 -983 -
26340 48416 +
4820 -30695 -
5077 1549 +
8554 -61244 -
15299 -40417 +
37263 92456 -
51071 97954 -
23230 -18004 +
13485 82772 +
30121 24185 +
8950 38701 +
37529 -77734 +
49999 37668 +
35355 9626 +
7227 -55758 -
39769 -67356 +
40436 -87 -
51432 -37469 -
28236 -36485 +
30976 -41822 -
12400 -71091 +
2902 -41790 +
9207 -24355 +
52600 83435 +
23259 -80620 +
13836 55573 +
1635 -66327 +
26040 -7027 -
22793 60570 +
12713 56342 +
12819 36373 -
2905 43996 +
31507 83003 +
17799 62484 -
49557 71009 -
6424 -45012 -
8123 -30231 -
16171 46910 +
32845 11603 +
12771 -278 -
51486 3676 +
47479 -3711 -
2067 -24630 -
8822 -86887 -
3430 -73603 -
30773 96405 -
18480 20105 -
14141 52378 -
22634 15175 +
41402 46419 -
52511 70623 +
44273 -82815 -
38040 -15680 -
4481 68597 -
7446 -64161 +
16366 -32787 -
15776 -67972 -
40654 15370 -
15369 -48350 +
26090 90176 +
30517 -16746 -
37724 9771 +
21568 -87722 +
5503 -36872 -
8198 -39669 +
39339 48344 +
29971 71562 -
49584 -39869 +
52873 82416 -
38974 78154 +
22561 84175 -
23343 75717 +
20783 -21666 +
45274 61647 -
79732 604
43548 11750 -
69513 9666 -
58206 -19612 -
30541 33067 -
3340 -90274 -
64981 49156 -
39059 82996 +
38746 62852 +
72671 63619 -
31682 52783 +
72807 53769 -
22658 -22403 -
15817 84429 -
47703 -79774 +
46191 -53676 -
75036 -46853 +
28745 -91513 +
16715 64149 +
13836 -62110 -
6880 -73987 -
23469 -77977 -
149 77495 -
46575 18039 -
42521 -85523 -
45966 44443 -
35447 24032 -
61803 -2491 -
18164 78124 -
26119 -74938 +
20607 -18510 +
22810 74964 -
49236 93287 -
11327 -97173 -
77040 -69999 +
60332 72723 +
41120 -8130 +
74829 -59253 -
78160 4577 -
69379 -9588 -
16366 43825 +
48580 -85024 +
38341 -6514 -
13163 74051 +
42620 -47924 -
9781 -44845 -
19965 36490 +
44757 21675 -
25381 -89069 -
25106 -60139 -
27678 -4990 -
8037 53303 +
53341 3822 +
72822 -43499 -
74812 -34032 -
8651 -52501 +
11456 32252 +
21011 -43563 +
26762 320 +
47897 99482 -
44005 91323 -
16943 -85514 -
43899 67158 +
76882 -48401 -
77727 -26553 -
25899 -46448 -
24136 -92190 +
66669 -18787 -
39346 59978 -
53367 -85116 -
52097 26266 +
56236 55518 -
24448 -56691 +
1004 83568 -
8220 -58755 +
67081 84496 -
43033 79220 -
70295 50545 +
37836 12292 -
52892 -71554 +
72900 33322 -
44393 -11638 +
42642 93 +
64924 70554 +
69430 69643 +
79547 -74777 -
30114 -25981 +
49258 25303 -
58015 -81962 -
76144 -38009 -
19178 47194 +
1997 -7193 -
42152 -52770 +
34282 -24941 +
60886 -45923 +
18921 -6748 +
38703 18184 +
10029 -28483 -
24285 -29686 +
59200 -6461 +
63461 39764 +
28306 -99733 -
40519 -98292 +
35163 85170 -
21132 86451 +
69030 -6928 -
70230 -34880 +
15897 13916 +
19868 59716 -
4615 38457 -
70008 -76446 +
72024 42992 +
51234 -9663 +
60732 -93070 -
46006 -70173 -
49622 70572 -
8456 -64441 -
50586 -38636 +
53130 -45458 -
61860 65053 +
21180 -54137 +
34759 -58306 +
53054 674 -
64583 -15035 +
10444 -38504 +
34215 -87594 -
66458 70193 -
49496 37121 +
16974 -91753 +
73668 70831 -
71175 -83156 -
67760 -20074 +
27239 93642 +
5396 70222 -
1237 -61159 +
63501 31259 +
53321 -54716 -
79593 58457 -
60716 81513 +
61334 57397 -
65331 -49928 -
52958 89781 -
36639 -13038 +
27646 -56625 +
51153 -58966 +
41270 52148 -
12169 -7035 -
5390 71144 -
36797 25087 -
68586 94833 -
10864 -17164 +
22985 -11058 -
4344 63027 -
40657 -89648 -
22625 7555 +
73305 -30393 +
13476 86467 +
39338 75408 -
48637 86577 +
21016 -76487 +
29701 58187 -
15196 -9211 -
44479 29469 -
69876 -96540 -
29540 48599 -
68607 -64253 -
23078 -40793 -
39926 -98361 +
58382 -75598 -
76743 36549 -
37197 -90291 +
54781 73800 +
49939 -61236 -
24301 -57359 +
67974 20548 +
30701 -80429 +
53627 -52400 -
27346 -5633 +
65558 70360 +
29526 33176 -
6492 -99524 -
74234 43770 +
70444 10181 -
75991 -43737 +
37685 -8891 +
51375 -99464 +
76242 -74721 +
71191 54808 -
34839 -96746 -
73648 31144 -
4023 -48036 +
46609 -43821 +
69774 57397 -
48410 -8625 -
12378 -17071 +
14046 47497 +
31917 -49285 -
58241 -3092 +
74157 -85675 +
37721 98232 +
30388 34426 +
8631 -8015 -
60947 12054 +
45595 38890 +
71772 -39764 +
62438 49694 -
14761 68252 -
20540 -53343 +
79368 -13816 -
57489 17562 -
70484 87655 -
12648 81161 -
42064 -45335 +
73666 -65591 +
50215 71475 +
68004 75336 +
34749 75138 -
70313 -25214 +
26099 -80498 +
50243 -1353 -
48564 19819 -
49076 9072 -
10092 -76169 +
56048 -83434 -
12485 -69924 +
26340 -28590 -
9608 25371 -
35132 95214 -
52531 -21546 +
69712 -25635 +
65389 -22841 +
67901 64809 -
42614 85101 -
9136 16246 +
61077 67671 +
56988 85287 +
20906 -39703 +
41639 25179 +
35715 -40195 -
33168 99126 -
8958 68338 +
35919 81160 -
39159 -9353 +
3548 57960 +
30548 51839 -
21395 52650 +
3958 48240 +
4713 -31465 +
688 -67604 -
42987 -67944 +
39086 -34339 +
40188 82376 +
33871 26756 +
46298 -37876 -
26901 -1562 +
51566 -44808 +
17608 16798 -
22249 -16858 +
78528 -71209 +
39897 8119 -
57468 73206 -
24252 91132 -
79492 -87269 -
10549 -35407 -
49308 86254 +
31346 -53490 +
22803 -18574 +
65080 -79060 +
17072 -2789 -
28820 -24439 +
55762 -70794 -
23247 -23689 -
41417 -37065 -
12332 66651 +
25023 -28001 +
4815 82646 +
72939 72288 +
21512 -20456 -
20887 28231 +
12068 -42555 -
38936 -97495 -
10606 -24998 -
78943 33599 +
26996 -18848 +
9294 50150 -
69635 64686 -
5200 43591 +
9752 -59438 +
52436 -9527 +
65137 -56866 +
59462 -31550 -
46072 76845 -
3337 -4509 +
32238 15284 -
39646 -33665 -
3138 -49048 -
56504 40813 +
7131 36746 -
76651 77932 +
70277 -3072 +
78609 49697 +
43602 -95577 -
5940 37311 -
21100 -35817 -
12450 -59402 -
68843 -41947 -
14436 66782 +
31099 29146 -
41763 12989 -
61411 -62312 -
11477 -59259 -
72745 4809 -
33085 99561 +
18537 94527 -
1886 -12060 +
78482 18291 -
26097 33591 +
59269 -75441 -
4367 -60262 -
49523 19430 -
38399 24757 +
30320 73909 +
15774 -64265 -
4232 -90795 +
42623 63887 -
53850 -22601 +
65097 58866 -
75270 -67148 +
50499 -45094 +
17363 87408 -
61411 -85697 -
47138 -48946 -
50614 -94705 +
6057 30866 +
45322 -93038 +
22708 90344 -
37178 84323 +
3363 -55193 +
12473 17507 -
60581 45416 +
37042 -23680 +
78926 27644 -
78406 30064 +
51679 -2413 -
42015 -1273 -
54624 29990 +
43642 -55887 -
21902 -51532 -
40784 -33693 -
38052 -65682 -
79633 76297 +
72215 79731 -
58631 16768 +
52460 -90454 -
40414 -60561 -
41093 -34479 -
18450 37165 -
13730 88894 -
68955 -41913 -
957 -84091 +
54720 56900 -
30151 72985 +
35639 -95542 +
63338 -39746 -
138 -86267 -
28335 -28276 +
67828 -10442 -
74532 -91685 -
39805 75335 +
64887 -71664 +
26404 -25192 -
3795 -57678 -
47768 8525 +
57919 61827 +
50679 47954 -
26384 52932 -
4107 -82927 -
31307 -50785 -
21731 -10129 -
13095 -27950 +
72540 73549 -
64165 -88928 -
41264 67475 -
59764 29323 +
77740 30731 -
55782 -77330 -
30242 76288 -
27950 -19134 -
2677 9333 +
49881 -41231 +
20163 -43768 +
75245 -26604 -
66735 -26807 -
45816 -56639 -
14729 24219 +
18668 99238 +
18335 35631 +
42069 -99928 +
10932 -19327 -
28296 -630 -
59482 80546 +
17393 -90713 -
67477 63051 -
73583 -62963 -
33019 27844 -
56788 38310 -
11818 -71107 +
57226 -23878 -
55013 88308 -
35408 -79781 +
49012 -55808 -
11748 -57960 -
57948 -89532 -
35015 70755 +
26951 52991 +
57 -31792 -
70833 -64222 +
622 -42258 -
46063 83024 +
75608 -98840 +
77126 4177 -
2852 17519 -
26491 55036 +
17613 -91494 -
65640 86554 -
58290 -2331 +
6202 -67016 -
49598 -16699 -
72027 -27221 +
15733 -97535 -
7755 -71542 +
9952 28319 +
33857 28640 +
22446 26993 +
34250 -39033 +
70918 -36453 +
59193 8465 +
35662 -85634 -
70494 5339 -
69180 91686 +
59058 176 -
36580 12917 +
25490 49803 -
4417 -71211 -
61785 -40230 +
41598 76785 -
4623 -47419 +
18258 83469 +
21265 -8662 +
16748 -60644 +
72969 -6408 -
71908 -70809 +
14935 -87116 -
70482 86598 +
73374 -12433 +
61852 99061 -
22321 -79740 -
32167 62413 +
67365 39887 -
79697 -91930 -
6825 -53648 -
42616 42849 -
75194 -9088 +
55589 -79424 -
34625 -2990 +
61816 -2826 -
23429 -18233 -
65769 34425 +
76790 85969 +
5419 -36164 -
54783 -34738 -
67864 26199 +
23061 45555 +
49985 65907 +
5956 -56162 -
79058 8600 -
19211 -78129 +
37285 9017 -
74306 81714 +
41452 95506 +
73484 18278 +
54414 -61150 +
71344 -95872 +
52089 -91403 +
43850 -71963 -
14143 46514 -
64670 -5433 -
30390 63400 +
10496 -87295 +
51956 -7433 +
57044 -97652 +
30643 5826 +
4539 -59425 -
79345 93863 +
41684 -23368 -
42838 55673 +
332 23844 -
48010 -8291 +
6170 50108 -
10083 -32860 +
75047 39108 +
74676 86111 +
74877 -70882 +
64590 -34326 +
79204 1524 +
1680 -72620 +
2347 -22253 -
35519 36350 +
73219 81670 -
63603 -71497 -
21297 44001 +
43644 -27696 -
11459 -79267 -
69565 -53139 -
2043 26944 -
1977 29830 -
24899 33912 +
62488 -53275 -
9327 -43424 +
76727 34272 +
64760 69495 -
2331 21913 -
72892 87463 +
46105 -86306 +
76178 -85116 +
63746 -30160 -
75946 64081 -
21508 31284 -
13949 -73216 -
29259 -7538 +
38308 55307 -
57718 76189 +
77741 -15949 +
20786 94337 +
13597 65449 +
11711 -73534 -
44578 -93892 +
56122 -80674 +
55486 -68015 +
23615 75311 -
25084 50880 -
20010 53345 -
8408 -51977 +
41368 15697 -
22296 -33821 +
6191 -23589 -
49286 -40961 -
67198 -88921 -
23908 33429 -
20392 -30647 +
71435 -37033 -
59859 26790 +
23520 -38858 +
54091 -66460 +
7184 -67295 -
54941 12497 -
21519 -69996 -
5754 -52792 +
58757 26665 +
50412 54395 +
40341 -18589 +
153 -92864 +
69986 71579 -
54330 8221 -
13112 65585 -
65060 86165 -
4233 88794 -
43243 -94106 +
42368 82371 +
55805 94710 -
36126 45167 -
55076 80248 +
56309 35901 +
25715 -18886 +
21775 -97642 +
67729 -51358 -
44672 35706 -
79549 -35019 +
26351 -79403 -
5222 2683 -
29985 30662 -
29855 -47881 +
15895 67482 +
9351 -92730 -
73747 2114 -
46582 -25584 +
66169 35821 +
45395 97626 -
9051 26056 -
16523 -92188 +
633 24977 -
41647 49257 -
71847 24498 +
37228 73264 +
31479 -33151 +
28976 -1628 -
41417 81918 +
7019 70146 +
4032 72256 -
8029 -94685 -
36791 -38388 +
47879 85448 -
50073 17149 +
33722 -51170 -
44162 38010 -
54500 608
47053 4766 +
27029 46128 +
52617 -17558 +
48034 -48880 -
29448 11217 -
50307 -29698 +
6693 48680 +
90 -33270 +
25783 -88733 +
14879 -52228 -
40336 -25371 -
39012 91749 +
46922 6993 -
8844 -15875 -
51011 -72303 -
36464 -1062 -
1032 -32759 -
28896 -70469 +
36182 -80876 +
7580 87930 +
49947 -25102 -
50311 -14100 -
12413 19833 +
38285 45892 -
15602 22552 -
7759 72759 -
10124 79059 +
8452 -30382 +
26617 -80223 -
16563 -29385 +
16065 40372 -
13646 33240 +
20044 -58303 +
6622 25421 +
50388 -39533 -
46728 58304 +
50350 -88818 -
11606 45481 -
23765 65254 +
8459 24174 +
7444 -95632 -
34711 -22435 +
17698 52798 -
46696 -21937 +
7134 10141 +
17562 -22811 +
41670 -27454 +
20273 81096 -
39435 3968 +
25436 -25047 -
18735 95041 +
32100 61068 -
20002 -53966 +
31707 -44032 +
43497 -37938 +
51834 -12700 -
44829 92663 -
12714 52881 -
28479 42145 +
50668 60963 -
20280 83726 +
11748 75744 +
14503 -28407 -
14613 -24889 +
53417 79165 -
26719 14274 +
52339 67762 -
34480 -25280 -
8652 83255 -
51602 -75160 +
23637 48852 -
1961 -33831 +
34560 -45442 +
12927 -55426 -
28190 65916 -
36421 -27935 -
1816 -41697 +
25136 -21501 +
22840 -55866 +
19147 68564 -
24078 76527 +
25492 -47679 +
10643 70521 +
50798 -4459 +
32965 49354 +
2505 59561 -
15479 -77843 +
24 52676 +
47486 -54940 -
16280 -98362 +
734 59692 -
4205 -1671 +
35341 -39298 +
45171 2778 -
30997 60211 -
39872 -34250 -
12443 -25777 +
46376 -20474 +
19386 4038 +
2664 8787 +
13955 -14486 -
54317 -34259 -
41275 -36511 +
38374 38841 -
28360 38426 -
7043 -95070 +
5718 39115 -
10908 31743 -
15559 88508 +
48512 -70857 +
9113 -38004 +
2456 -41507 +
23165 68127 -
30318 -44780 -
19544 99 +
8653 42793 +
29303 14182 -
45103 30565 -
33256 -29026 +
29006 94857 -
43826 39639 -
3592 43287 +
40853 44595 -
51365 -33000 -
30278 -70553 -
53795 41118 +
47472 23873 +
24010 64335 -
44971 -84459 -
53480 4507 -
