68
53955 831
9472 72942 +
18341 11181 +
12929 44844 +
18690 28160 +
469 -91726 -
18539 6595 +
7920 17521 +
5461 43340 -
1985 39112 -
1814 -71600 +
8835 -19715 +
12638 -36033 +
15184 -59937 +
17488 -61220 +
11629 -76134 +
16876 10993 +
9554 80768 -
12907 -3436 +
18036 13173 +
9082 46200 -
4742 72754 -
4746 -67935 -
13415 92221 -
11047 11753 -
13138 -90146 -
14376 -35432 +
1995 -51459 +
1891 -58303 -
14646 47738 -
7054 57739 -
13075 -1614 -
15632 -23818 -
5263 -19731 -
896 47827 -
14967 -33612 +
18756 94484 +
3850 84300 +
8624 29488 -
554 65334 -
5700 -73677 -
8676 58225 -
12587 -54821 +
11442 -58372 -
13160 53313 +
4670 -67995 +
18191 49265 -
16038 74110 -
685 26872 -
3624 46835 -
13704 -8660 +
13458 -65272 -
15719 90674 -
3406 -61104 -
4818 -46287 +
16654 89659 -
2109 62748 -
2997 -45128 -
7371 42357 -
17036 88255 -
8799 72780 +
10510 -65308 +
153 -42537 -
16528 -4055 +
14778 -83206 +
16105 15434 -
357 51461 -
7818 52317 +
5095 58647 -
7988 1413 +
14008 -45037 +
2815 -78221 -
931 -66472 -
8745 405 +
6777 30749 +
18462 -35833 +
3559 49061 -
1173 1762 -
6692 -89650 +
7702 -83917 +
14651 -70318 +
16955 6047 +
15450 71974 -
13338 -69017 -
4538 5994 +
15619 -94371 -
301 55515 +
15818 -42228 -
8660 87054 +
2628 -91097 +
15886 -41332 -
6687 -63637 +
17143 20555 -
18125 76261 +
10876 -30217 -
5415 -2332 +
11383 -98435 -
18731 -47085 +
11001 75549 +
7636 -79868 +
11148 -18781 -
6579 77949 -
7264 32139 -
7999 -67826 +
11476 43841 +
9632 -89617 +
2446 -68391 +
15606 36340 +
6209 76249 +
9864 88724 +
1529 51207 -
15884 79549 -
424 -68096 -
13686 -7942 +
13629 62696 -
6745 36580 +
3631 76796 +
12410 -31776 +
2854 -29647 -
18573 -52706 +
7014 -6719 -
16564 58521 -
13788 -99869 -
10875 94320 -
2176 -58574 +
8417 -56881 -
4383 37667 +
11648 -82165 +
12834 -87461 -
156 4064 +
14171 -84810 +
4334 26595 -
7883 -44273 +
4174 18401 -
5809 73045 +
7493 57161 +
16070 50928 -
2962 92996 +
17421 -3841 +
2453 -19681 +
1974 -4886 -
3266 -10643 +
10067 -99035 -
12413 16208 -
1137 99560 -
16509 48707 -
3814 78755 +
6006 18127 -
13443 -76114 +
8643 65077 -
2008 -63594 -
17363 77514 -
17672 81006 +
1670 -34555 -
2146 -35208 -
11940 -1750 +
18497 91998 -
7518 -50313 -
16282 62590 +
4010 35991 +
6956 -74463 -
9644 -76138 +
13483 -67797 +
4582 -27076 -
13361 46948 -
18759 -422 +
14727 20447 +
6850 -78843 -
15854 -97589 -
1966 18555 -
5269 -28661 -
7096 34898 -
5510 59668 +
262 62746 -
10750 -68420 +
10753 -39461 +
4339 -83903 +
13707 2457 -
5170 -99880 -
3266 -54378 -
4754 -42680 +
12957 40823 -
3588 45937 +
14311 84473 +
18028 49252 -
3277 65815 +
15507 42434 +
4473 95774 -
13542 -72093 -
6576 95893 +
8799 -92853 +
9126 -53096 -
7062 -57011 +
8736 -63359 +
6743 21723 -
7556 -95816 +
10892 -54367 +
15317 -32356 +
1505 69272 +
15698 -77911 -
13644 65833 -
5684 64098 +
1723 5837 +
13528 31174 +
14217 58810 -
11360 -14659 +
11631 92729 +
7524 37076 -
8286 -14164 +
2940 55208 +
6413 93501 +
5117 94711 -
5682 -11688 -
3181 69249 +
13774 26789 +
4471 -79412 -
16888 -86122 +
2335 32656 +
18464 90676 +
18700 76052 +
6150 25397 -
8977 61136 -
3526 -90954 -
2331 -95892 -
1489 24614 +
18888 58530 +
1332 81807 +
5805 47346 -
18488 35848 -
12382 -58769 -
14044 -16754 -
2066 70382 -
8129 61081 -
3643 96515 +
14323 91891 +
4483 -85760 -
17732 25338 -
187 -55984 -
318 -8600 +
8787 7423 +
6591 11873 +
7554 -75300 +
14651 25502 +
4842 -9883 -
2246 -28100 -
1252 -12598 +
10399 -95830 -
7279 82841 +
8918 88718 -
9752 -30975 +
5990 -17993 -
12211 -94372 -
11271 59667 +
8097 92503 +
14412 -12190 -
7410 -13645 -
7506 -67139 -
3781 56321 -
3093 597 -
11397 -55840 +
18564 18085 -
2083 -99396 +
5313 -82773 -
13234 14031 -
15965 -5569 -
18680 93320 +
9366 -89989 +
618 68181 +
5087 72704 -
17008 -85627 -
4561 4172 +
7823 64667 +
4910 -19435 +
3756 -75247 +
12423 8560 -
4302 92505 -
11374 67101 +
11686 -17353 +
7581 -54593 +
16847 -87261 -
8773 16528 -
13582 87641 +
2914 -18176 -
5986 -38952 -
16019 -98381 +
7237 47876 -
15759 61737 +
3020 24647 -
2432 48891 +
18366 -4893 -
12035 99532 +
17048 7528 -
884 -92329 +
6813 80206 -
4928 33717 -
18549 84275 +
16193 -78063 -
16118 81025 -
1092 -69310 -
2883 4815 +
8433 -77365 +
12534 -32160 +
12184 78521 -
8932 38867 -
3598 -16648 +
9732 -86863 -
8618 2558 +
3951 65957 -
9481 -90119 +
4130 22603 -
31 21531 +
18650 6033 +
645 16202 +
5723 44769 +
16491 -6607 +
17913 8439 -
17535 -17489 -
5595 -94642 +
911 68592 -
676 85686 -
17789 20621 -
261 17884 +
14348 87274 +
6815 58988 -
990 -7894 +
3806 54195 +
6610 -39741 +
6316 57132 +
3472 72831 +
9846 13027 +
17860 24076 -
13138 -69099 -
3887 -10636 -
12138 86699 +
15524 -19330 -
12493 -29475 -
8413 342 -
14277 -20651 -
14366 70256 -
17277 18575 -
12921 -13325 -
9333 -16668 +
14772 -35938 +
14298 67039 +
16143 15234 -
1860 -29125 -
17791 14596 +
18395 -99249 -
2561 -46567 -
3273 -78148 -
17179 -12727 -
9668 -7526 -
8863 22620 +
4329 86832 +
16827 68525 -
2757 82467 -
4293 41334 -
4588 66819 -
6953 42144 +
17708 -74063 +
1518 -73293 +
17831 -96795 +
6796 26889 +
2599 -81012 +
13282 17270 +
7623 43582 -
1893 12475 +
11595 -41171 +
6683 -16126 -
2106 57198 -
6415 94886 -
18136 1176 -
5725 -50659 -
5828 57195 -
16864 -72591 -
5529 -6883 -
1570 -35820 +
2949 -63731 +
4173 71816 +
3177 92344 +
15733 39040 +
11351 -70430 -
2775 51508 -
14334 -27862 -
3795 50188 -
17529 -75079 -
18114 46943 -
16474 -38551 -
6621 21412 +
4162 94815 -
15569 -4139 +
707 -9434 +
9256 -3913 +
11918 -5061 +
11459 5309 -
5143 -71930 -
17787 66654 +
9968 -27034 +
14242 -71752 -
7224 11422 +
18918 -26567 -
5207 -6268 -
15860 90859 -
12945 -70160 -
14817 -48392 -
13303 -67949 -
1801 35282 +
13199 99150 +
10568 88528 -
1058 80462 +
10075 7127 -
2777 42163 +
17609 15481 +
9995 -21453 -
530 -67462 -
1948 -50812 +
15322 -23215 +
15119 78352 -
6657 -66842 +
8538 -24909 +
1131 9423 +
6395 -75076 -
14058 -55327 -
16943 41898 +
6570 78961 +
6068 58227 -
1854 -97992 +
11956 35590 +
9059 71402 +
7101 -74053 -
18214 -91048 +
1676 28098 +
18171 63879 +
13589 -65989 -
13439 -89363 -
12337 33897 +
3423 26461 +
4955 -66103 -
15206 51715 +
3746 -79775 -
1501 -65288 +
12086 -46075 +
11790 12630 -
9680 -3183 -
5804 81541 +
14251 -80481 -
2232 -10674 -
15829 -67936 +
13822 -90250 +
7126 -51055 -
12264 -47868 +
6287 -95248 +
95547 448
13117 11515 +
95090 74338 -
77672 26537 -
79219 22895 -
14867 -61331 -
14842 23546 -
9084 99064 +
10426 -52256 +
60130 48380 -
58165 49541 -
51234 -58746 -
54327 68883 -
43648 -10637 +
79431 12024 -
17529 22166 -
1017 2515 -
73599 7679 +
73357 -62351 -
52651 90727 -
65152 1937 -
45974 35513 +
63473 -52657 +
25687 -86759 -
31405 59988 +
33642 -27943 +
16878 -22808 +
58125 -27441 -
39174 76211 -
73011 -40453 +
13689 90240 +
61075 76836 -
58614 106 +
23399 -1388 -
60658 -82120 +
20238 -70597 +
91383 99377 -
46216 -99529 +
64779 -25763 -
55224 -53447 -
27176 33358 -
43940 17095 +
21171 -13016 -
60887 -74078 -
18513 -84943 -
50884 -89594 -
6800 78283 -
55089 -76921 -
4442 -75523 -
67316 -3767 -
1718 31586 +
76973 -96757 +
25716 85945 -
32402 87199 +
23720 -59568 -
4168 -52360 -
84988 -59350 -
10909 -75548 +
62661 -63628 -
66527 -14229 -
23144 -6638 -
42254 -67492 -
95352 -48667 -
77838 37895 +
52339 69582 -
27101 36742 +
15865 -87231 -
39121 60641 -
93999 -21359 +
32812 -17413 -
6949 63508 -
39546 -7810 +
39631 -57434 +
47475 14009 +
811 -81137 -
3426 37913 -
46186 89991 +
36244 -14908 -
18463 48030 +
51811 -53608 +
88335 36848 +
56364 -34452 +
3731 23804 -
59379 -148 +
65570 59228 +
80999 39510 -
42222 67239 -
13268 61602 -
48067 -5214 -
35587 -94508 -
77704 60008 +
78770 -39082 -
77356 50508 -
53716 -18073 -
5693 -43246 -
88454 -95193 -
72893 -53217 +
16453 -65495 +
54163 -62286 -
71305 -962 -
71172 55459 -
27758 -4179 +
35051 60950 -
21708 46437 +
91494 54621 -
80138 21535 +
69776 65897 -
76092 68016 -
69877 -4007 -
59865 35944 +
76319 2175 -
13547 -88224 +
83248 88102 +
49756 -51086 -
92536 -90409 +
3484 22378 +
7734 -84647 -
64847 20914 +
30412 -27344 -
38284 36499 +
34103 59504 +
34204 -14979 -
12564 -13217 -
7101 -30004 -
7841 41775 -
47202 -83107 -
62852 -19317 -
27190 -3610 -
55749 -30633 -
85105 -37086 +
88730 -40980 +
3336 29553 -
76775 -54522 -
47577 2970 -
63725 -30447 -
40384 -22778 -
51098 80841 -
45329 82237 -
6921 27991 -
27945 -28017 +
29553 62667 -
70605 -52149 +
92274 -96029 +
28502 85943 +
67992 -53367 -
82326 -41426 -
65287 89489 -
39604 16627 -
36955 4300 -
9948 -38288 +
77040 46927 -
39454 -61056 -
87946 7687 -
67287 -50907 +
666 -36430 +
41072 -40038 -
7244 95940 +
59029 -8186 -
27801 25676 -
28162 -81260 +
5353 96816 -
38356 -39966 +
29359 33680 +
89440 -67518 -
24599 -54312 +
10395 -62490 -
20507 -24783 +
56567 -83009 -
13208 -51362 +
92200 87510 +
83816 94440 +
48262 58731 -
62605 -79777 -
89650 -83945 +
16037 -14362 +
31320 -77608 -
82885 -54959 -
14881 16596 -
51465 5953 +
89723 -42742 +
7036 -40997 -
77899 51235 -
14990 36271 +
72945 55612 -
91987 -4683 -
63262 40205 +
8134 -8305 +
7561 3941 -
55857 -44860 +
55159 -68189 -
92025 -70018 -
39140 37250 -
86609 61279 +
82814 -91348 +
47610 -54960 -
81459 -52584 +
50954 89265 +
53562 98404 +
78842 82830 +
27304 64594 +
55718 -87067 -
58367 16339 -
91276 -37119 -
35804 55414 +
18896 28327 +
64361 -3295 -
15960 -90829 -
86715 -12176 -
74993 -5616 -
96 -96601 -
28548 4199 -
85570 35154 +
78208 51127 +
25699 84136 +
82694 13942 +
25341 26444 +
74428 1635 +
50714 -37861 -
49489 89093 -
22173 -6659 -
20782 10212 +
56862 9564 +
10188 97974 +
25204 -48970 -
80691 94548 +
5526 -56140 -
1090 57220 -
52326 80437 -
94433 77988 +
24882 89622 -
34441 62537 +
83736 -9649 +
75698 49538 +
84775 5743 +
31976 92763 +
37684 -15394 +
72561 41185 -
26927 11725 -
30891 8433 +
3051 10321 -
16527 72540 -
54748 36456 +
93938 -45341 +
1569 84003 +
56887 -84158 -
63358 20354 +
41788 39023 -
67289 -99922 +
46449 -52005 +
93695 65660 +
79020 81116 +
78920 18038 +
4178 78708 -
5832 35051 +
47782 -68898 -
20277 -69140 -
91846 -88623 -
84918 10133 -
11869 -67447 +
52388 3549 +
22404 87335 -
80043 85301 +
2701 12461 +
28712 84857 +
1032 -97601 +
50226 11000 -
42016 -91758 -
78810 -11747 -
33454 73523 +
6003 -68238 -
40443 38509 -
51435 28896 -
77276 96344 +
64344 37736 -
30793 -12772 -
60537 19501 +
9672 -59434 -
52045 46920 +
82295 -64468 +
31603 -41301 -
67643 -15605 +
88897 5385 +
56501 -13745 -
12519 -99847 -
3778 17659 +
16746 -59940 +
33584 38649 +
25917 72347 -
59871 -40685 +
66639 51346 -
4276 30810 +
14756 -82222 -
82570 -12683 -
65466 22643 +
22442 -99332 +
67559 -29293 +
14504 -95805 +
31476 -19485 -
34587 70220 -
70863 36727 +
2449 -18812 +
45110 54933 +
52907 -95604 +
93120 -57272 +
62126 -26029 +
27680 71506 -
79987 -71358 -
5256 13221 -
6560 39294 +
23731 37513 -
43209 -14926 +
62067 67073 +
64905 -192 -
36830 -74595 +
75096 -55918 +
44394 94355 -
51173 -26403 +
90146 90638 -
90700 -71048 +
13780 99954 +
23726 -14257 -
34592 51831 -
95316 47080 -
45218 -48381 +
68236 5672 -
23755 -71009 +
42413 -68586 +
58 51801 +
32256 70155 -
92823 27295 -
3626 -14099 +
74780 -44607 +
51789 -84679 +
44348 82615 +
14622 -60999 +
43911 86126 -
23519 65579 -
85002 6512 +
4293 -47193 +
439 -11506 -
70894 -1498 -
59078 53314 -
30408 -35992 -
14716 -46839 +
88706 33007 +
12033 -24238 -
1692 -91877 +
28894 -13720 -
18472 87136 +
41212 -54507 -
34763 93575 -
75411 70285 -
76637 -20796 +
39076 60694 -
28890 41239 -
19694 28031 +
58980 71219 +
94030 -88795 -
79904 32202 -
65669 -89120 -
16898 18054 -
39340 24681 -
88697 30445 -
27926 47454 -
83207 -2797 -
20202 18515 +
74461 38032 -
41418 -99057 +
16717 -56573 +
1872 70498 +
63581 -83492 -
47505 36240 -
92102 -88982 -
12021 -97157 +
53502 -38484 -
49984 68298 +
89963 58388 -
82673 99848 +
3673 -44903 +
48999 -4283 -
42089 20806 +
15871 97789 -
41207 33570 +
66062 26024 -
84527 68277 -
62685 -40088 -
32330 97618 -
15386 22673 +
29891 44838 -
88784 -18092 +
3343 39382 +
3357 -92744 +
82593 -83577 -
1961 -69114 +
6777 91107 -
90905 13362 -
150 -19037 +
84391 -20683 -
78304 -33751 +
27400 -67064 +
945 -91870 +
2614 78862 +
5199 60618 -
13005 -41641 +
64548 -75931 +
3428 -85270 +
17912 28768 -
223 -54570 +
72968 -88857 -
30350 -10295 -
28963 -86896 +
64824 -3513 -
18670 60896 +
21312 28506 +
27979 50002 +
94480 -82052 +
75363 46025 -
69065 -11808 -
53147 -4916 -
61927 30165 -
58835 -79173 +
53152 -98996 +
16499 24933 -
26438 44035 -
44200 42041 +
50721 29064 -
89827 -48120 -
31320 17915 +
78211 26099 +
8964 -77164 +
56754 31217 +
50217 22079 -
41771 -49512 -
63011 41116 +
63591 -74409 -
71282 79000 +
94200 9956 +
52674 57207 +
67199 -34982 +
3892 -17293 +
93914 53797 +
55589 -22685 -
59843 85590 -
35986 30651 +
20094 -83356 -
75507 99461 +
58716 -20763 -
64280 -6301 +
60968 80941 -
88469 526
87608 86928 +
8133 -78093 -
74401 85595 -
42074 88001 -
44167 -97926 +
72628 -42516 -
46239 -10062 +
41752 37960 -
23691 79333 -
66430 -75382 -
7930 -58618 -
17877 -42093 +
74476 85306 -
11969 -51032 +
6130 -82625 +
5187 24861 -
14829 -82687 -
75016 51896 -
17154 4073 -
77677 -89598 -
9279 -56101 +
59913 13326 +
7851 -9238 -
55838 32573 -
47773 -36417 +
30190 9095 -
79653 27586 -
78409 -25437 -
44122 65422 +
5427 -17059 +
74333 -74321 +
74960 12369 -
20875 87095 -
75721 64151 -
56745 -1944 -
29406 -72387 -
43296 24355 -
59888 -98396 +
1236 59374 -
51256 27878 +
29720 -90055 +
70104 95350 +
38119 33029 +
25192 -55330 +
35631 33080 +
17342 -19319 -
73406 45362 -
12003 51143 +
15039 -77394 -
6610 -22765 +
26891 -81155 +
33783 -3145 +
23171 -67562 -
4222 -365 -
48721 -19711 +
5183 2458 +
78263 -12972 +
17941 -38218 +
68225 -96137 +
58112 -15447 -
27858 97782 -
52940 24703 -
54367 -91976 -
77592 78565 -
6456 11380 -
50391 -1163 +
84051 432 -
57188 14220 -
44086 -67030 -
21103 1867 +
66030 -88053 -
31373 -6664 +
19933 -98369 -
14777 46531 +
32753 -67502 -
77 -25212 -
57756 -28245 +
23432 -69032 -
75037 -67420 +
79179 -70467 -
24453 -15542 -
36628 36934 -
63966 14062 -
6177 -72597 +
30559 67892 -
85937 77060 -
38590 -81967 +
86777 -57325 -
46091 95425 -
17494 70872 -
54050 -67279 -
82848 98943 +
70061 -42535 -
52517 -7968 -
5134 58264 -
25181 99377 -
71846 22524 -
71039 -6346 +
39468 -63461 -
62653 40210 -
43350 85384 -
19655 26436 -
6927 -99794 +
76323 -90981 +
56644 25677 +
62864 82086 -
37117 -45811 -
48101 88523 +
88128 65845 -
28930 -28639 +
73881 -16075 +
44398 -49367 -
35822 74139 -
30933 64487 +
74580 97139 -
31729 -91630 -
87917 -57279 -
22652 -90648 +
11384 -10278 +
72072 -39826 +
55691 -32537 -
24667 -38509 +
54489 -67083 -
2880 -15798 +
68407 -67790 +
85447 12985 -
45899 75713 +
43594 5400 +
80664 19119 +
76244 -90052 +
7679 84360 +
37604 82998 +
8401 43795 +
41905 -89041 +
15205 16256 -
85546 25529 +
52374 -7808 -
79005 6583 -
60598 -68122 -
51851 -28796 -
14653 83095 -
38796 74944 +
31455 -23122 +
68893 97230 -
60230 104 -
43194 -78237 -
39507 -71175 -
56585 90435 -
81548 -33871 +
72101 41428 -
51104 12280 +
31128 -25688 -
7886 -74087 +
79918 65010 +
52339 -86347 -
50796 17632 -
85966 -6730 -
4301 20149 +
63700 -13505 -
70344 -1248 +
49408 -67041 +
25668 9590 +
18498 -86411 -
49994 22372 -
3423 -86168 -
8574 91879 -
27543 -91708 +
85273 53767 -
64970 -68553 -
16656 -80583 +
59642 83359 +
82144 -18763 +
85377 59312 -
58907 8055 -
70622 96590 -
24525 -25322 -
34524 -47800 -
62525 57568 -
9093 -22848 -
36530 20369 -
71058 84286 +
63249 -23527 -
17095 52252 +
5887 -56952 -
59741 20666 -
32103 -41765 +
85880 -98982 -
62283 -91360 -
5699 82420 -
58552 -31418 -
39304 -96662 +
75122 4901 +
58557 -1191 -
70644 78331 -
28224 -58280 +
42232 46771 -
64279 -52355 +
42123 -80642 -
77037 -96640 -
14187 -37448 +
9140 73169 +
44942 -33332 +
1169 -82083 +
9432 -90110 -
12374 43119 +
29074 -7242 -
57562 -28368 +
84433 29314 -
46830 -89813 +
37792 -71279 +
64789 89688 +
58294 64598 +
27308 88772 -
72333 32857 +
74945 -73284 +
86224 15029 -
31408 -62931 -
84270 71950 -
16491 61866 +
33262 -95524 +
83674 49418 +
88367 11983 -
57640 18158 -
16432 -46949 +
54149 58771 +
40415 94356 +
67678 50003 +
39166 63274 +
79510 643 +
84398 -41674 -
42883 -21400 +
52306 69576 -
9623 7085 +
79768 -12047 -
56336 -72423 -
53070 -89266 -
63521 -48282 +
63839 -84191 +
43641 -98812 -
82070 86092 -
31063 2454 +
27206 41050 -
54049 72188 +
7331 50402 +
45551 -81787 +
10574 -19598 -
18558 24603 +
58081 -51954 -
22476 45534 -
19845 -93721 -
53725 66614 +
3368 -87097 +
16028 -52827 -
3049 -959 -
62250 -61091 +
78126 -33820 +
3900 -48500 -
797 -80207 +
47672 -98490 -
85769 9959 +
59774 90212 +
46849 -68186 +
33659 89079 -
1024 33937 +
81571 -75144 +
69518 -88756 +
70203 -31469 -
75597 -74245 -
62231 -1866 -
43360 56961 -
53516 71920 -
1937 -71539 +
11225 -6102 -
56103 -92435 -
3605 -51387 +
11211 -16394 +
49482 88704 -
67079 -34087 +
57965 58440 +
38060 69984 +
77770 -36216 +
28128 -23098 -
27864 56640 -
24972 -81264 +
20557 -62100 -
51299 -52065 -
79205 46545 +
67255 58112 -
51836 99851 -
64109 58377 +
5947 47166 -
35437 -90011 -
36247 -88837 +
26952 30894 -
19768 14222 +
29014 77263 +
62992 -66725 +
36039 -32253 +
17568 -29907 +
56345 85788 -
33812 55775 +
72309 81353 +
81801 57503 -
21852 -52321 +
66962 21241 -
62996 -81208 -
70898 -35066 -
88250 39917 -
80398 -34617 -
40468 76325 -
78127 -56609 +
64227 -7832 -
46501 15327 -
42670 73074 +
31774 65606 -
21042 -48488 +
64855 74781 +
72250 -44627 -
74759 -35767 -
86282 -38931 +
34258 -38216 +
48950 -68354 -
30997 -41496 -
65659 -48005 +
59215 -26306 -
71259 -79823 -
36323 17225 -
5387 -13205 +
69103 -16546 -
14843 44816 +
5896 -18623 -
76838 65915 -
41631 20505 -
37529 52932 +
38330 -46509 -
2770 -59547 +
36869 94614 -
49044 -58831 -
44702 12694 -
19930 -34810 -
43199 41047 +
24875 18774 +
6485 13478 +
25654 96747 -
4649 63896 +
46686 33235 +
3520 18394 -
38355 479 +
74167 90947 +
47831 24644 -
49497 -19201 -
54381 -39552 -
39648 -89787 -
52186 58454 +
16843 67475 +
19923 -38101 +
75444 -21677 +
14513 36784 +
64215 48592 +
70053 85239 +
87176 5361 -
44552 -78152 +
81424 1680 -
46537 80203 +
52363 -67597 -
21516 54825 +
80757 91021 -
84411 91917 -
6526 -19664 +
24356 -71354 +
45298 -24662 +
40220 94304 -
47243 -28448 -
39070 -54199 +
59370 -90989 +
35015 -13044 +
25958 45203 -
42807 -65081 +
64679 -49950 -
46872 -29773 +
1956 14198 -
61999 95937 -
63873 -95180 -
279 -22515 -
85922 -11561 -
60956 -18862 +
16027 30372 +
37001 66484 +
20697 -48673 -
87073 -9029 +
7028 47008 -
66154 46096 +
18770 -80062 -
62817 -95938 -
14054 -24609 +
27060 23447 -
17944 27143 +
42764 31372 -
85922 77783 -
44489 -47250 +
52705 34921 +
54692 1067 -
14032 -60735 +
67139 84085 +
52181 25261 -
31051 -95679 +
42956 497 +
72175 -84699 -
40247 -58286 -
53301 -11653 -
47886 87799 +
708 86612 -
67967 -58686 -
37066 12706 -
36477 -45798 +
33868 -80051 -
5799 3401 +
19234 97158 +
63430 -93449 +
54082 -64005 -
29752 -11741 +
32375 -11766 +
40823 2135 +
44979 78095 -
80958 -82864 +
58532 3308 -
73191 99513 -
4540 86409 +
46238 9647 -
17205 34214 +
44813 41853 +
3391 89457 -
76501 -33849 +
21953 7809 -
59893 -74415 +
4238 45102 +
35058 76340 -
33150 42702 +
85936 9548 +
56731 -20591 -
19441 -68229 -
9988 -41591 +
50107 72205 -
8645 -89486 -
64128 27795 -
88405 -13018 -
67926 -14110 +
67969 80148 +
6918 66502 -
71805 95649 +
20896 42877 -
42201 -47169 +
73267 -55848 -
35587 -65268 +
11842 -72192 +
47044 38059 +
87657 96291 -
12317 37347 +
52845 -64072 +
4317 88124 +
11742 -77113 -
322 25247 +
36768 -149 -
86573 25722 +
81687 95741 -
11985 -416 -
75914 77690 -
51456 15678 -
19140 52344 -
80409 89586 -
17003 69338 +
34723 20156 +
47803 71981 -
75645 99835 +
63159 -72106 -
49033 -87795 -
80055 -38898 -
47279 44087 +
54674 7306 +
18255 -38035 -
22764 -93095 -
71242 -86 +
45262 -84938 +
4861 86603 -
22755 82327 +
40809 88735 -
63937 72673 -
49350 -19735 -
8283 -59282 +
78821 -6186 +
33791 -62321 +
79835 29834 +
28461 -56201 +
18224 -33502 +
58020 -38137 -
21384 67056 +
76394 61473 -
86819 74227 +
11982 93764 -
53450 93715 +
41326 -70426 -
29224 -23499 -
25817 -66692 +
58927 43364 -
82373 39895 -
12720 -6101 +
14636 54996 +
87625 -74628 -
84066 80644 -
26500 8962 +
6059 -12146 +
26299 82527 +
67015 -78972 -
73756 -5967 +
77827 68743 -
10228 -40537 -
22999 -88107 -
79407 5736 -
70020 96353 -
19670 79615 +
79990 11578 +
3756 -25377 -
74809 75876 -
36020 -61567 -
44697 -23445 -
14905 -8471 +
63776 844
38078 77178 -
1207 -48153 +
29811 -63736 +
26347 39139 -
312 -34899 -
21551 -56449 -
17778 -98854 -
16824 -28920 +
46598 -10950 -
38410 -37728 -
24540 -48949 +
14361 36535 -
46254 -78123 +
36822 70752 +
55991 64360 -
5348 22974 +
45256 59146 +
28002 29117 -
10220 84467 +
29316 -48873 +
13733 66325 -
5256 86532 -
8110 59888 +
22846 62970 -
41896 68803 -
3989 33158 -
9886 24573 +
42607 80412 -
52246 30298 -
55872 -59622 -
14835 -84885 -
31566 52304 +
8567 -56487 -
40395 93304 -
56032 -95594 -
7127 16940 +
44263 87088 +
53259 45493 -
57818 -90761 +
24037 -92866 +
25885 51740 +
33770 17690 -
45492 -66661 -
32149 -45664 -
21681 -53776 +
46795 -8684 -
27075 -35255 -
63723 74294 -
50749 -64921 +
15797 -54780 +
22575 -86783 -
3372 30352 -
31454 429 -
10035 -75193 +
26101 -1571 +
42405 -78531 -
53765 -34933 +
2666 72769 -
60776 27581 -
12161 -11754 +
2763 -20528 +
32261 67969 +
22438 46351 +
17031 -1846 -
42868 -4746 -
20317 -51103 +
14146 -93020 +
9941 -42638 +
52770 47688 -
11406 -37391 -
28974 -98674 +
16402 4220 -
44400 -65628 -
23324 92049 +
33093 87283 +
27903 37422 -
3085 -30519 +
11203 26786 -
15741 -76786 +
49373 -89159 -
35911 81446 -
14086 13115 -
24416 65039 +
27990 -29012 -
1546 68158 +
59237 74921 -
33887 24354 -
34071 13607 +
29256 -51190 -
4664 32187 +
10379 -8101 -
11406 -63281 -
34283 93442 -
21076 6189 -
15358 -27977 +
2364 31862 -
21158 -90197 +
58269 -33944 +
49115 40848 +
27722 89530 +
26921 97637 +
54232 -33585 -
26108 5490 +
3759 2188 -
16642 4435 -
55182 98760 -
5658 42137 +
27935 -67845 -
46840 -42123 -
55554 77128 -
12165 67313 -
39174 -75947 +
25164 -55726 +
931 28068 +
10055 31166 -
11870 -37239 -
33829 -36738 -
43190 89055 -
27953 -23647 -
22003 -22240 +
48788 -84066 -
26869 33910 +
12467 390 +
25920 -10704 -
20944 -42002 -
45134 -78626 +
51415 33320 +
41801 64262 +
35529 -25081 -
7969 64604 -
50317 -93902 -
32325 26229 -
63065 -44181 -
40580 -36815 -
9386 -59076 -
48608 6052 -
25674 54765 -
18987 -66696 +
7100 -39324 -
6358 -50077 +
50731 -84258 +
52762 1498 +
53281 67718 +
48269 57623 +
30079 -1808 -
32023 -39480 -
14014 90365 -
31479 -85805 -
9275 30428 +
14701 -65960 -
43497 -67645 -
54580 55600 -
30914 -20989 +
17397 -85185 -
35794 -30698 +
24605 -56855 +
32680 -37117 +
2521 -79667 +
53762 -55287 -
33255 -10034 -
14949 -24030 +
9329 45721 +
26185 -38681 -
13737 78994 +
9533 -49395 +
57234 -48558 -
17109 -98946 +
41134 -97418 +
61464 -14504 -
52061 16123 +
22010 -19528 +
7572 -25220 +
9120 -90384 +
4192 -18077 +
42362 58593 +
15235 54917 -
35765 -40443 -
15730 -4050 -
16151 -90357 +
54491 43756 -
59093 -22717 -
32361 56339 +
53705 89155 +
26837 17188 +
7900 -31062 +
5922 34347 +
5949 -38154 -
61559 -42145 +
60113 -46100 +
21703 -12492 +
10150 46887 +
25480 74867 -
24678 -11336 -
37764 -47349 +
52638 5319 -
53736 -89512 +
33869 -15091 +
4908 -81301 +
3477 98970 +
7834 -41282 +
17855 -24479 +
38057 -29556 -
15277 78787 +
63042 -29046 +
36585 -83334 -
53946 -35647 -
17765 -78388 -
57609 -38699 -
13045 -73323 -
39008 68245 -
57924 27898 +
60157 -54910 -
34039 -73803 -
23963 39354 -
44154 17451 +
10289 -46705 -
63314 17190 +
63237 -70856 +
52113 21911 -
53329 -48331 +
55195 36356 -
34706 -69409 -
19192 29095 +
6451 -57547 +
19202 54258 +
